gisco_id,name,registered,turnout,invalid,blank,AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP,MOST NEZAVISNIH LISTA - MOST,"MOŽEMO! - POLITIČKA PLATFORMA
NOVA LJEVICA - NL
RADNIČKA FRONTA - RF
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZAGREB JE NAŠ!
ZA GRAD","NEOVISNI ZA HRVATSKU - NHR
HRVATSKA STRANKA PRAVA - HSP
GENERACIJA OBNOVE - GO","STRANKA S IMENOM I PREZIMENOM
PAMETNO
FOKUS",BLOK UMIROVLJENICI ZAJEDNO - BUZ,"DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA","DOMOVINSKI POKRET MIROSLAVA ŠKORE - DOMOVINSKI POKRET
HRVATSKI SUVERENISTI
BLOK ZA HRVATSKU - BLOK
HRVATSKA KONZERVATIVNA STRANKA - HKS
HRAST - POKRET ZA USPJEŠNU HRVATSKU
STRANKA UMIROVLJENIKA - SU
ZELENA LISTA","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS",HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS,HRVATSKA STRANKA BUDUĆNOSTI - HSB,"NARODNA STRANKA - REFORMISTI - REFORMISTI
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI","SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS",SOCIJALISTIČKA RADNIČKA PARTIJA HRVATSKE - SRP,ŽELJKO KERUM - HRVATSKA GRAĐANSKA STRANKA,"ŽIVI ZID
PROMIJENIMO HRVATSKU - PH
HRVATSKA SELJAČKA STRANKA - STJEPAN RADIĆ - HSS - SR
STRANKA IVANA PERNARA - SIP
HRVATSKA STRANKA SVIH ČAKAVACA KAJKAVACA I ŠTOKAVACA - HSSČKŠ
ZAGORSKA STRANKA ZA ZAGREB - ZSZ
NEZAVISNA LISTA STIPE PETRINA - NLSP","MOŽEMO! - POLITIČKA PLATFORMA
RADNIČKA FRONTA - RF
NOVA LJEVICA - NL
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZAGREB JE NAŠ!
ZA GRAD","DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA
LISTA ZA RIJEKU",HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ,MOJA VOLJENA HRVATSKA - MVH,NEOVISNA LISTA -  DINO DEBELJUH,NEOVISNA LISTA -  DAMIR GRÜNBAUM,NEOVISNA LISTA -  MARIN ŠKIBOLA,NEZAVISNA LISTA BURA - BURA,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS",UNIJA KVARNERA - UNIJA,DRAGANA JECKOV,SINIŠA LJUBOJEVIĆ,SRĐAN MILAKOVIĆ,BORIS MILOŠEVIĆ,MILORAD PUPOVAC,JOVICA RADMANOVIĆ,SNAGA SLAVONIJE I BARANJE - Snaga SiB,"""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""",HRVATSKA DEMOKRATSKA STRANKA - HDS,HRVATSKA STRANKA GRAĐANSKOG OTPORA - HSGO,SLOBODNA HRVATSKA,BARI AHMEDI,ROBERT BOSAK,FRANJO HORVAT,VELJKO KAJTAZI,VLADIMIR BILEK,IVAN KOMAK,ABECEDA DEMOKRACIJE - ABECEDA,AUTOHTONA - HRVATSKA SELJAČKA STRANKA - A - HSS,"DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA
LISTA ZA RIJEKU
ZELENI SAVEZ - ZELENI",NEOVISNA LISTA -  IRENA FRANCEKOVIĆ,STRANKA HRVATSKI VIDIK - SHV,STRANKA HRVATSKOG ZAJEDNIŠTVA - SHZ,"MOŽEMO! - POLITIČKA PLATFORMA
ZAGREB JE NAŠ!
NOVA LJEVICA - NL
RADNIČKA FRONTA - RF
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZA GRAD","BRANITELJSKO DOMOLJUBNA STRANKA HRVATSKE - BDSH
HRVATSKA BRANITELJSKA PUČKA STRANKA - HBPS","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS",HRVATSKA STRANKA REDA - HSR,"ŽELJKO LACKOVIĆ - NEZAVISNE LISTE
NARODNA STRANKA - REFORMISTI - REFORMISTI
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ
NEZAVISNI SELJACI HRVATSKE - NSH
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS",MENSUR FERHATOVIĆ,ARMIN HODŽIĆ,NEDŽAD HODŽIĆ,ERMINA LEKAJ PRLJASKAJ,BERMIN MEŠKIĆ,IDRIS SULEJMANI,HABIB TAHIRI,POKRET ZA MODERNU HRVATSKU,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS
NARODNA STRANKA - REFORMISTI - REFORMISTI",NEOVISNA LISTA -  ŽELJKO GLASNOVIĆ,"ŽIVI ZID
STRANKA IVANA PERNARA - SIP
PROMIJENIMO HRVATSKU - PH
HRVATSKA SELJAČKA STRANKA - STJEPAN RADIĆ - HSS - SR","HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ",NARODNA STRANKA - REFORMISTI - REFORMISTI,FURIO RADIN,"NEZAVISNA LISTA STIPE PETRINA - NLSP
AKCIJA MLADIH - AM
ŽIVI ZID
PROMIJENIMO HRVATSKU - PH
STRANKA IVANA PERNARA - SIP",RÓBERT JANKOVICS
HR_06190,Fažana - Fasana,3415,1613,49,0,3,69,0,0,38,8,0,80,0,3,0,5,0,14,0,54,138,23,323,1,8,6,9,2,757,1,2,4,0,1,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,3,0,0,0,0,0,0,0,4,0,0
HR_06203,Pribislavec,2449,1075,27,0,5,27,19,2,34,5,33,31,0,18,3,11,475,0,0,15,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,8,0,0,60,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06211,Bilice,2254,937,32,0,3,78,15,8,20,3,0,83,0,2,0,4,121,0,9,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,93,1
HR_06220,Kolan,759,380,8,0,1,24,8,1,26,1,0,58,0,0,0,2,63,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
HR_06238,Kamanje,739,347,13,0,1,9,13,0,5,0,0,13,0,0,0,1,169,0,0,10,0,0,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06246,Lopar,1110,699,17,0,4,30,0,1,12,1,0,47,0,1,0,2,0,4,0,11,18,1,361,0,3,2,11,0,147,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0
HR_06254,Vrsi,1920,820,15,0,5,73,13,6,21,3,0,102,0,4,0,1,195,0,1,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
HR_06262,Tribunj,1548,763,22,0,1,88,16,8,19,3,1,75,0,2,0,1,203,0,4,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,59,0
HR_06289,Štitar,1846,630,33,0,3,28,1,0,2,0,1,191,0,0,0,3,149,0,0,14,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06297,Funtana - Fontane,851,379,8,0,2,29,0,3,5,1,0,14,0,6,0,1,0,0,0,11,18,11,110,0,4,1,4,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0
HR_06319,Tar-Vabriga - Torre-Abrega,1982,728,22,0,1,38,0,2,26,5,0,31,0,7,0,0,0,8,0,45,34,13,136,1,3,1,14,4,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
HR_HRYY11,Hrvatska (XI. izborna jedinica),788,788,32,0,5,115,55,2,15,0,0,0,0,0,0,7,0,0,0,0,0,0,386,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,135,19,0,0,0,0,0
HR_HRZZAL,Albania,21,21,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,2,0,0,0,4,0,0,0,0,0,0
HR_HRZZAR,Argentina,47,47,0,0,0,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0
HR_HRZZAT,Austria,770,770,0,0,1,51,37,5,28,0,0,121,18,1,0,0,15,0,0,4,7,0,217,3,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,0,27,0,1,0,0,0,4,0,0,0,0,0,181,7,0,0,0,0,0
HR_HRZZAU,Australia,1146,1146,10,0,3,28,12,4,6,1,0,220,24,1,0,6,6,0,1,1,0,0,266,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,514,9,0,0,0,0,0
HR_HRZZBA,Bosnia and Herzegovina,23377,23373,231,0,26,2690,162,27,39,3,1,271,251,3,0,40,17,0,4,7,1,1,15953,30,0,0,0,0,3,0,3,0,0,5,7,1,1,12,4,1,0,0,0,0,0,0,0,0,0,52,0,0,1,10,1,301,0,0,0,0,0,1,0,1,0,0,3,3091,126,0,0,0,0,0
HR_HRZZBE,Belgium,461,461,2,0,0,23,53,0,61,0,0,20,13,0,0,0,55,1,0,2,8,0,69,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,62,0,64,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,0
HR_HRZZBG,Bulgaria,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZCA,Canada,787,787,7,0,2,15,6,5,6,0,0,167,18,0,0,1,3,0,0,0,0,0,144,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,1,384,3,0,0,0,0,0
HR_HRZZCH,Switzerland,1136,1136,6,0,1,84,19,18,28,0,0,244,22,3,0,1,23,0,0,3,0,0,314,16,0,0,0,0,6,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,1,44,0,0,0,0,0,20,0,0,0,0,1,245,14,0,0,0,0,0
HR_HRZZCN,China,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HR_HRZZCZ,Czech Republic,97,97,4,0,0,6,10,1,9,0,0,4,0,0,0,0,9,0,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,19,0,4,0,0,1,3,2,0,0,0,0,0
HR_HRZZDE,Germany,6925,6905,92,0,27,610,171,42,75,2,4,1892,279,11,1,24,128,0,5,53,23,3,1708,26,0,0,2,0,10,0,1,0,0,1,1,0,2,4,7,0,0,0,0,0,0,0,0,0,0,11,0,0,1,87,3,309,0,1,0,0,0,14,0,9,0,2,8,1202,47,1,1,0,6,1
HR_HRZZDK,Denmark,88,88,0,0,0,9,25,1,7,0,0,6,0,0,0,0,4,0,0,0,7,0,9,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0
HR_HRZZEG,Egypt,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
HR_HRZZES,Spain,27,27,1,0,0,2,1,0,2,0,0,2,0,0,0,0,3,0,0,0,1,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
HR_HRZZFI,Finland,15,15,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZFR,France,119,119,0,0,1,10,8,3,4,0,0,17,11,0,0,1,4,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1,0,0
HR_HRZZGB,United Kingdom,112,112,4,0,0,11,19,1,7,0,0,4,3,0,0,0,4,0,0,1,2,0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
HR_HRZZGR,Greece,19,19,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZHU,Hungary,82,82,2,0,0,3,5,0,4,0,0,3,0,0,0,0,3,0,0,2,0,0,29,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,6
HR_HRZZIE,Ireland,96,96,1,0,0,17,12,0,8,0,0,14,0,0,0,0,8,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
HR_HRZZIL,Israel,10,10,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZIT,Italy,222,222,4,0,1,27,23,1,10,0,1,20,10,0,0,0,17,0,0,2,3,0,54,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,22,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
HR_HRZZJP,Japan,24,24,0,0,0,2,1,0,4,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZMK,North Macedonia,162,162,1,0,1,9,9,1,3,0,0,1,4,1,0,3,0,0,0,1,0,0,54,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,7,0,0,0,0,0,2,0,49,0,0,0,1,8,0,0,0,1,0
HR_HRZZME,Montenegro,172,172,4,0,1,20,9,3,0,0,0,5,6,0,0,4,5,0,0,2,0,0,74,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0
HR_HRZZNL,Netherlands,128,128,1,0,0,4,18,0,16,1,0,9,3,0,0,2,8,0,0,1,2,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0
HR_HRZZNO,Norway,45,45,1,0,0,5,11,0,0,0,0,6,1,0,0,0,3,0,0,1,1,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HR_HRZZPL,Poland,26,26,1,0,0,1,1,0,2,0,0,10,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZPT,Portugal,31,31,1,0,1,2,6,0,5,0,0,0,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
HR_HRZZQA,Qatar,13,13,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HR_HRZZRO,Romania,15,15,1,0,0,2,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HR_HRZZRS,Serbia,529,529,21,0,6,47,49,7,15,0,0,1,2,1,0,14,7,0,0,1,1,0,202,14,0,0,0,0,0,0,8,5,11,10,30,11,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,1,35,25,0,0,0,0,0
HR_HRZZRU,Russia,20,20,1,0,0,2,1,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HR_HRZZSE,Sweden,65,65,0,0,0,5,10,0,8,0,0,11,1,0,0,1,1,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,1,9,1,0,0,0,0,0
HR_HRZZSI,Slovenia,127,127,1,0,0,9,11,1,8,0,0,11,1,1,0,1,11,0,0,0,1,0,39,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,1,4,0,0,0,0,0,0,0,1,0,0,0,9,5,0,0,0,0,0
HR_HRZZSK,Slovakia,23,23,0,0,0,0,1,0,3,0,0,2,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HR_HRZZTR,Turkey,12,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZUA,Ukraine,14,14,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
HR_HRZZUS,United States,286,286,4,0,0,12,13,1,9,1,1,54,6,0,0,1,9,0,0,0,2,0,58,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,9,0,21,0,0,0,0,0,0,0,3,0,0,0,66,1,0,0,0,0,0
HR_HRZZXK,Kosovo,112,112,0,0,1,2,4,1,3,0,0,7,2,0,0,2,8,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,12,0,0,0,0,0,36,0,7,0,0,1,0,1,0,0,0,0,0
