gisco_id,name,registered,turnout,invalid,blank,MSZP,JOBBIK,LEHET MÁS A POLITIKA,MAGYAR DEMOKRATA FÓRUM,FIDESZ-KDNP,Jobbik,CIVIL MOZGALOM,Lehet Más a Politika,Fidesz-KDNP,MDF,Összefogás Párt BAZ M-i Lista,MSZDP,MAGYAR SZOCIALISTA PÁRT,MUNKÁSPÁRT,MIÉP,CIVILEK,Magyar Demokrata Fórum,LMP,Civil Mozgalom,Munkáspárt,Magyar Szocialista Párt,FIDESZ - KDNP
HU_3072,Taksony,4944,3164,22,0,0,451,267,80,1654,0,73,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0
HU_2738,Tatárszentgyörgy,1418,812,12,0,0,184,26,6,505,0,4,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
HU_0833,Táborfalva,2656,1480,11,0,0,303,73,24,776,0,17,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0
HU_1501,Tápióbicske,2749,1603,10,0,0,430,38,24,858,0,21,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0
HU_1730,Tápiógyörgye,2780,1651,22,0,0,301,52,14,941,0,15,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0
HU_0940,Tápióság,2166,1314,15,0,0,178,65,21,816,0,12,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0
HU_3179,Tápiószecsõ,5010,3103,20,0,0,784,147,35,1636,0,35,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0
HU_1414,Tápiószele,4760,2552,21,0,0,713,100,36,1165,0,30,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0
HU_1457,Tápiószentmárton,4441,2835,19,0,0,421,59,27,2023,0,22,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0
HU_0276,Tápiószõlõs,2479,1311,22,0,0,308,35,26,749,0,4,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0
HU_0415,Tárnok,6940,4683,31,0,0,669,431,143,2456,0,87,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0
HU_0828,Telki,2350,1902,8,0,0,162,350,72,991,0,46,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0
HU_1924,Tésa,87,63,0,0,0,10,5,2,30,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
HU_0710,Tinnye,1181,746,2,0,0,119,72,17,386,0,9,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0
HU_2146,Tóalmás,2675,1535,15,0,0,457,47,20,754,0,24,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0
HU_2452,Tök,1069,724,1,0,0,73,48,16,496,0,8,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0
HU_2982,Tököl,7885,4860,29,0,0,801,500,136,2436,0,87,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0
HU_0685,Törökbálint,10034,7129,38,0,0,863,786,245,3727,0,113,0,0,0,0,0,1357,0,0,0,0,0,0,0,0,0
HU_2200,Törtel,3451,2003,26,0,0,351,55,28,1282,0,21,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0
HU_0959,Tura,6321,3797,29,0,0,698,179,77,2098,0,52,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0
HU_0629,Újhartyán,2236,1638,8,0,0,269,74,31,1092,0,6,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0
HU_1968,Újlengyel,1438,1001,4,0,0,137,30,12,718,0,12,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0
HU_1780,Újszilvás,2148,1157,18,0,0,213,33,11,736,0,6,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0
HU_2864,Úri,2086,1417,6,0,0,309,62,16,845,0,12,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0
HU_1289,Üllõ,8719,5375,45,0,0,916,356,142,2850,0,159,0,0,0,0,0,907,0,0,0,0,0,0,0,0,0
HU_1193,Üröm,5187,3910,39,0,0,403,532,144,1910,0,70,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0
HU_1759,Valkó,1886,970,4,0,0,225,48,18,519,0,9,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0
HU_2258,Vasad,1407,943,4,0,0,234,48,9,511,0,12,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0
HU_2493,Vác,27424,19108,120,0,0,3120,1542,490,9504,0,292,0,0,0,0,0,4040,0,0,0,0,0,0,0,0,0
HU_0591,Vácduka,951,658,9,0,0,85,67,21,389,0,6,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0
HU_3033,Vácegres,645,426,3,0,0,72,27,6,282,0,7,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
HU_1988,Váchartyán,1422,946,5,0,0,170,66,18,539,0,8,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0
HU_0569,Váckisújfalu,390,252,1,0,0,57,9,7,150,0,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
HU_1766,Vácrátót,1388,916,7,0,0,192,77,13,513,0,23,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0
HU_0910,Vácszentlászló,1654,1052,13,0,0,228,52,20,621,0,3,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0
HU_1073,Vámosmikola,1252,713,10,0,0,166,24,9,380,0,5,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0
HU_2681,Vecsés,16004,10604,65,0,0,1693,732,265,5457,0,411,0,0,0,0,0,1981,0,0,0,0,0,0,0,0,0
HU_1834,Veresegyház,11548,8262,55,0,0,1189,963,297,4156,0,153,0,0,0,0,0,1449,0,0,0,0,0,0,0,0,0
HU_3372,Verõce,2819,1971,8,0,0,391,169,47,1036,0,28,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0
HU_2248,Verseg,1110,610,2,0,0,139,16,10,330,0,1,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0
HU_2841,Visegrád,1448,1081,11,0,0,136,99,26,593,0,17,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0
HU_1496,Zebegény,1029,734,0,0,0,112,36,15,417,0,8,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0
HU_2503,Zsámbék,3905,2774,17,0,0,327,238,56,1665,0,48,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0
HU_2203,Zsámbok,1946,1128,11,0,0,294,47,20,578,0,13,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0
HU_3433,Csörög,1460,829,4,0,0,236,64,16,360,0,6,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0
HU_3431,Remeteszőlős,488,379,1,0,0,33,54,20,205,0,8,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
HU_3439,Monorierdő,3313,1982,13,0,0,522,115,35,931,0,42,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0
HU_3418,Alsóbogát,219,153,0,0,0,13,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
HU_2871,Andocs,868,431,2,0,0,30,14,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0
HU_0608,Ádánd,1776,922,5,0,0,157,57,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0
HU_3047,Babócsa,1311,752,12,0,0,103,12,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0
HU_1439,Bakháza,159,79,0,0,0,10,2,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
HU_2737,Balatonberény,931,594,6,0,0,63,41,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0
HU_3385,Balatonboglár,5058,3409,10,0,0,435,343,0,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0
HU_1946,Balatonendréd,1125,723,3,0,0,71,55,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
HU_2072,Balatonfenyves,1803,1129,3,0,0,184,78,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0
HU_0711,Balatonföldvár,2025,1412,11,0,0,164,140,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0
HU_0737,Balatonkeresztúr,1394,895,11,0,0,145,76,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0
HU_3386,Balatonlelle,4250,2802,20,0,0,392,221,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0
HU_1456,Balatonmáriafürdõ,604,380,0,0,0,66,25,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
HU_1191,Balatonõszöd,442,303,3,0,0,38,15,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
HU_1660,Balatonszabadi,2397,1441,11,0,0,276,93,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0
HU_2490,Balatonszárszó,1814,1233,2,0,0,134,85,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0
HU_2282,Balatonszemes,1496,1024,8,0,0,143,72,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0
HU_2132,Balatonszentgyörgy,1306,838,7,0,0,97,57,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0
HU_1647,Balatonújlak,436,285,6,0,0,42,8,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
HU_3279,Barcs,9241,5863,60,0,0,730,322,0,3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,0
HU_3233,Baté,672,408,1,0,0,47,25,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0
HU_2831,Bábonymegyer,666,326,4,0,0,88,13,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
HU_2445,Bálványos,462,217,1,0,0,53,13,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
HU_0373,Bárdudvarnok,943,577,5,0,0,93,46,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0
HU_2071,Bedegkér,367,170,7,0,0,14,4,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
HU_1712,Beleg,471,260,4,0,0,34,4,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
HU_3011,Berzence,2015,1227,6,0,0,182,38,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0
HU_0691,Bélavár,325,187,2,0,0,17,6,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
HU_1050,Bodrog,352,227,2,0,0,36,14,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
HU_1399,Bolhás,375,192,1,0,0,12,3,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
HU_1812,Bolhó,613,335,7,0,0,40,6,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
HU_2267,Bonnya,222,136,2,0,0,24,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
HU_2653,Böhönye,1874,888,6,0,0,164,28,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0
HU_2627,Bõszénfa,431,246,0,0,0,35,8,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
HU_1735,Buzsák,1140,615,4,0,0,46,18,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0
HU_0870,Büssü,244,137,1,0,0,29,4,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
HU_0379,Csákány,198,88,1,0,0,5,1,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
HU_2568,Cserénfa,186,130,0,0,0,16,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
HU_0597,Csokonyavisonta,1253,778,11,0,0,137,17,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0
HU_0804,Csoma,395,243,2,0,0,32,13,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
HU_0247,Csombárd,224,162,3,0,0,22,2,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
HU_2431,Csököly,798,544,8,0,0,58,3,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
HU_2727,Csömend,250,151,1,0,0,15,3,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
HU_2131,Csurgó,4407,2793,22,0,0,430,116,0,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0
HU_1060,Csurgónagymarton,147,85,3,0,0,6,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
HU_3135,Darány,734,431,7,0,0,62,22,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0
HU_1361,Drávagárdony,109,66,1,0,0,7,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
HU_1588,Drávatamási,204,125,1,0,0,15,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
HU_1086,Ecseny,191,106,0,0,0,16,4,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
HU_0348,Edde,159,94,2,0,0,3,2,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
HU_1398,Felsõmocsolád,385,191,1,0,0,21,5,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
HU_3164,Fiad,135,81,4,0,0,5,5,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
HU_2202,Fonó,263,155,1,0,0,22,13,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
HU_1463,Fonyód,4381,2804,15,0,0,371,290,0,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0
HU_2270,Fõnyed,69,38,0,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
HU_2826,Gadács,96,65,1,0,0,11,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
HU_2622,Gadány,298,147,1,0,0,27,5,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
HU_0645,Gamás,636,304,5,0,0,20,11,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
HU_0658,Gálosfa,264,166,5,0,0,19,4,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
HU_0917,Gige,265,173,1,0,0,13,6,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
HU_3057,Gölle,808,489,3,0,0,55,7,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0
HU_1459,Görgeteg,894,548,8,0,0,64,22,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
HU_3096,Gyékényes,841,544,3,0,0,82,12,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
HU_2390,Gyugy,218,121,0,0,0,23,5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
HU_2583,Hajmás,175,106,1,0,0,8,4,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
HU_1863,Hács,310,165,1,0,0,23,8,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
HU_0883,Háromfa,621,359,6,0,0,72,15,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
HU_1672,Hedrehely,353,200,2,0,0,33,5,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
HU_0994,Hencse,300,173,3,0,0,19,8,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
HU_2484,Heresznye,219,140,1,0,0,15,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
HU_0992,Hetes,949,570,2,0,0,76,35,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0
HU_0621,Hollád,216,106,0,0,0,20,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
HU_1915,Homokszentgyörgy,892,417,4,0,0,60,14,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0
HU_3077,Hosszúvíz,41,32,0,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
HU_1119,Igal,1011,640,2,0,0,61,51,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0
HU_1961,Iharos,395,188,1,0,0,38,4,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
HU_2778,Iharosberény,1016,509,1,0,0,97,16,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
HU_2630,Inke,933,431,1,0,0,52,7,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
HU_2133,Istvándi,384,204,4,0,0,14,3,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
HU_1592,Jákó,524,254,8,0,0,61,7,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
HU_1727,Juta,1034,710,4,0,0,97,90,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0
HU_2645,Kadarkút,2075,1213,15,0,0,142,48,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0
HU_3339,Kapoly,562,249,3,0,0,44,12,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
HU_0909,Kaposfõ,1400,848,1,0,0,138,45,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0
HU_2881,Kaposgyarmat,97,68,0,0,0,8,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
HU_2586,Kaposhomok,375,230,1,0,0,40,16,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
HU_1266,Kaposkeresztúr,247,136,3,0,0,18,2,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
HU_1822,Kaposmérõ,2050,1350,8,0,0,204,83,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0
HU_0642,Kaposszerdahely,833,521,4,0,0,76,42,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
HU_1573,Kaposújlak,595,388,3,0,0,60,20,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
HU_2047,Kaposvár,54406,35339,296,0,0,4877,2987,0,18884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8295,0
HU_0526,Karád,1275,760,5,0,0,94,24,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0
HU_0841,Kastélyosdombó,181,113,5,0,0,12,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
HU_3419,Kaszó,109,74,0,0,0,11,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
HU_2688,Kazsok,247,100,1,0,0,9,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
HU_0610,Kálmáncsa,516,287,4,0,0,47,9,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
HU_0527,Kánya,381,186,3,0,0,18,6,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
HU_0535,Kára,48,37,0,0,0,10,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
HU_1744,Kelevíz,252,133,0,0,0,37,8,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
HU_1438,Kercseliget,333,150,2,0,0,28,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
HU_0459,Kereki,477,284,3,0,0,74,6,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
HU_1117,Kéthely,1821,1185,19,0,0,185,53,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0
HU_1905,Kisasszond,135,91,1,0,0,6,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
HU_2438,Kisbajom,304,150,3,0,0,25,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
HU_2449,Kisbárapáti,372,169,1,0,0,23,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
HU_3082,Kisberény,112,53,1,0,0,1,2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
HU_0482,Kisgyalán,168,97,2,0,0,12,6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
HU_1378,Kiskorpád,703,418,3,0,0,74,14,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
HU_0985,Komlósd,168,113,1,0,0,6,7,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
HU_1814,Kötcse,436,242,2,0,0,7,21,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
HU_1374,Kõkút,446,180,7,0,0,5,3,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
HU_1551,Kõröshegy,1184,713,2,0,0,70,53,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0
HU_2885,Kutas,1180,634,5,0,0,125,29,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
HU_1625,Lad,504,278,3,0,0,39,4,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
HU_1104,Lakócsa,437,194,2,0,0,19,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
HU_2829,Lábod,1661,858,9,0,0,121,35,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0
HU_1486,Látrány,1093,646,9,0,0,164,11,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
HU_2667,Lengyeltóti,2520,1394,11,0,0,274,59,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0
HU_3235,Libickozma,32,20,0,0,0,1,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HU_1001,Lulla,170,120,0,0,0,12,2,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
HU_1042,Magyaratád,741,462,1,0,0,65,27,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0
HU_2537,Magyaregres,512,299,1,0,0,23,12,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
HU_1850,Marcali,9817,6055,59,0,0,1004,321,0,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0
HU_2363,Mernye,1256,809,5,0,0,118,42,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0
HU_1610,Mesztegnyõ,1100,600,5,0,0,135,20,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
HU_3085,Mezõcsokonya,976,501,1,0,0,65,26,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
HU_2090,Mike,505,273,1,0,0,40,7,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
HU_3337,Miklósi,193,132,5,0,0,13,11,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
HU_3134,Mosdós,779,477,11,0,0,97,14,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
HU_1794,Nagyatád,9637,6004,61,0,0,909,453,0,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,0
HU_2165,Nagybajom,2542,1277,10,0,0,221,51,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0
HU_2906,Nagyberény,1099,601,3,0,0,112,19,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
HU_2144,Nagyberki,1186,753,3,0,0,145,52,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0
HU_2059,Nagycsepely,302,181,2,0,0,25,8,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
HU_3280,Nagykorpád,457,297,2,0,0,19,2,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
HU_2552,Nagyszakácsi,357,228,2,0,0,16,10,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
HU_1590,Nágocs,512,249,1,0,0,30,24,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
HU_0791,Nemesdéd,523,295,1,0,0,31,3,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
HU_2551,Nemeskisfalud,85,50,1,0,0,5,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
HU_1756,Nemesvid,583,315,1,0,0,57,6,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
HU_1095,Nikla,528,296,4,0,0,51,5,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
HU_0320,Nyim,249,119,1,0,0,15,9,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
HU_2453,Orci,456,300,5,0,0,34,14,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0
HU_1682,Ordacsehi,669,402,7,0,0,63,24,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
HU_1977,Osztopán,633,411,5,0,0,18,14,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
HU_0705,Öreglak,1197,580,11,0,0,83,31,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
HU_3211,Ötvöskónyi,664,356,7,0,0,35,9,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
HU_1401,Õrtilos,447,276,3,0,0,54,10,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
HU_2639,Pamuk,181,119,2,0,0,8,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
HU_0614,Patalom,279,185,4,0,0,19,4,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
HU_1216,Patca,47,26,0,0,0,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
HU_1559,Patosfa,209,142,0,0,0,13,3,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
HU_3404,Pálmajor,203,132,2,0,0,0,1,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
HU_2919,Péterhida,130,90,1,0,0,10,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
HU_2755,Pogányszentpéter,377,208,0,0,0,42,6,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
HU_1379,Polány,181,116,5,0,0,18,1,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
HU_1182,Porrog,198,126,1,0,0,8,11,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
HU_1393,Porrogszentkirály,248,136,1,0,0,22,2,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
HU_2851,Porrogszentpál,74,57,0,0,0,11,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
HU_2836,Potony,202,108,3,0,0,11,2,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
HU_1902,Pusztakovácsi,620,329,3,0,0,61,16,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
HU_2331,Pusztaszemes,323,211,2,0,0,23,7,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
