gisco_id,name,registered,turnout,invalid,blank,Komitet Wyborczy Platforma Obywatelska Rzeczypospolitej Polskiej,Komitet Wyborczy Polska Partia Pracy,Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,Koalicyjny Komitet Wyborczy Sojusz Lewicy Demokratycznej - Unia Pracy,Komitet Wyborczy Unii Polityki Realnej,Narodowy Komitet Wyborczy Wyborców,Komitet Wyborczy Inicjatywa dla Polski,Komitet Wyborczy Wyborców Socjaldemokracji Polskiej,Komitet Wyborczy Prawo i Sprawiedliwość,Komitet Wyborczy Liga Polskich Rodzin,"Komitet Wyborczy Wyborców - Ogólnopolski Komitet Obywatelski ""OKO""",Komitet Wyborczy Unii Wolności,Komitet Wyborczy Polskiego Stronnictwa Ludowego,Koalicyjny Komitet Wyborczy KPEiR-PLD,"Komitet Wyborczy Antyklerykalnej Partii Postępu ""Racja""",Komitet Wyborczy Polskiej Partii Narodowej,Komitet Wyborczy Wyborców Konfederacja Ruch Obrony Bezrobotnych,Komitet Wyborczy Wyborców Zieloni 2004,Komitet Wyborczy Narodowego Odrodzenia Polski,"Komitet Wyborczy Wyborców ""Razem dla Przyszłości""",Komitet Wyborczy Demokratycznej Partii Lewicy
PL_3016013,Oborniki,24109,4568,188,0,1342,31,464,494,49,24,128,163,420,549,27,343,233,47,0,0,66,0,0,0,0
PL_3016023,Rogoźno,13079,2299,151,0,512,14,353,226,23,19,143,133,186,266,11,90,113,22,0,0,37,0,0,0,0
PL_3016032,Ryczywół,5357,1029,66,0,126,2,168,75,13,59,64,27,68,110,13,44,162,13,0,0,19,0,0,0,0
PL_3017011,Ostrów Wielkopolski,59327,12885,443,0,2465,57,1000,1916,145,786,136,437,1270,1707,144,1571,521,78,0,0,209,0,0,0,0
PL_3017023,Nowe Skalmierzyce,11491,1972,76,0,226,6,327,154,26,78,50,33,208,333,9,115,297,12,0,0,22,0,0,0,0
PL_3017033,Odolanów,10269,2815,93,0,110,10,455,119,20,1431,20,18,56,279,6,50,116,10,0,0,22,0,0,0,0
PL_3017042,Ostrów Wielkopolski,13293,2500,95,0,207,15,516,218,13,196,21,40,202,396,8,83,439,16,0,0,35,0,0,0,0
PL_3017052,Przygodzice,8421,1777,89,0,220,18,376,135,22,83,18,34,152,239,3,100,260,9,0,0,19,0,0,0,0
PL_3017063,Raszków,8461,1412,43,0,142,5,345,86,12,62,7,27,81,266,4,57,255,7,0,0,13,0,0,0,0
PL_3017072,Sieroszewice,7191,1181,42,0,63,5,346,68,5,17,17,29,41,248,7,23,251,9,0,0,10,0,0,0,0
PL_3017082,Sośnie,4763,826,40,0,48,8,195,82,12,86,8,5,68,112,2,12,135,2,0,0,11,0,0,0,0
PL_3018012,Czajków,1951,288,15,0,16,2,61,11,2,14,3,2,13,51,0,6,91,0,0,0,1,0,0,0,0
PL_3018022,Doruchów,3747,779,29,0,23,5,187,38,3,1,6,7,15,164,1,19,274,3,0,0,4,0,0,0,0
PL_3018033,Grabów nad Prosną,5858,1288,42,0,60,6,248,64,9,26,3,7,30,291,2,35,445,13,0,0,7,0,0,0,0
PL_3018042,Kobyla Góra,4344,757,40,0,59,6,91,39,10,13,2,13,34,112,3,28,298,3,0,0,6,0,0,0,0
PL_3018052,Kraszewice,2766,477,17,0,20,2,94,22,2,3,3,7,15,77,1,20,186,6,0,0,2,0,0,0,0
PL_3018063,Mikstat,4717,811,28,0,41,3,132,37,0,20,2,7,27,139,3,23,335,7,0,0,7,0,0,0,0
PL_3018073,Ostrzeszów,17920,3701,144,0,356,14,304,307,32,99,24,59,179,489,18,173,1457,19,0,0,27,0,0,0,0
PL_3019011,Piła,59015,14210,391,0,4521,30,726,2223,207,478,148,869,1027,1715,101,1169,386,78,0,0,141,0,0,0,0
PL_3019022,Białośliwie,3624,719,48,0,103,8,139,46,1,8,9,37,43,99,1,36,120,7,0,0,14,0,0,0,0
PL_3019032,Kaczory,5460,1352,94,0,163,9,207,75,13,51,15,276,79,198,4,48,95,3,0,0,22,0,0,0,0
PL_3019043,Łobżenica,7433,1852,114,0,190,11,439,117,8,21,10,47,79,429,8,39,310,8,0,0,22,0,0,0,0
PL_3019052,Miasteczko Krajeńskie,2406,558,27,0,102,5,80,22,5,6,1,36,49,81,1,46,80,8,0,0,9,0,0,0,0
PL_3019062,Szydłowo,5378,791,39,0,188,7,131,74,9,4,8,33,37,87,7,36,105,14,0,0,12,0,0,0,0
PL_3019073,Ujście,6086,1138,92,0,244,13,142,160,16,12,10,69,71,83,1,48,160,7,0,0,10,0,0,0,0
PL_3019083,Wyrzysk,10663,2257,136,0,336,5,354,145,15,15,18,75,119,270,5,77,656,9,0,0,22,0,0,0,0
PL_3019093,Wysoka,5089,1081,70,0,210,5,270,87,2,8,12,26,57,198,3,13,94,10,0,0,16,0,0,0,0
PL_3020012,Chocz,3574,559,36,0,63,2,109,88,8,4,10,11,52,59,5,42,55,6,0,0,9,0,0,0,0
PL_3020022,Czermin,3718,654,32,0,29,1,141,53,1,28,1,2,23,153,5,18,159,3,0,0,5,0,0,0,0
PL_3020032,Dobrzyca,6348,1106,76,0,102,8,259,95,8,14,10,26,82,124,10,48,214,10,0,0,20,0,0,0,0
PL_3020042,Gizałki,3437,498,50,0,37,9,121,45,11,3,1,11,31,57,1,13,83,17,0,0,8,0,0,0,0
PL_3020052,Gołuchów,7312,1265,76,0,97,7,260,138,9,36,18,25,83,218,5,96,181,4,0,0,12,0,0,0,0
PL_3020063,Pleszew,23366,4398,184,0,580,35,422,709,52,159,89,94,626,711,20,285,333,44,0,0,55,0,0,0,0
PL_3021011,Luboń,19555,4339,129,0,1179,12,161,391,76,106,190,125,640,499,48,648,59,26,0,0,50,0,0,0,0
PL_3021021,Puszczykowo,7289,2269,54,0,638,9,44,174,33,26,45,63,329,235,65,507,33,13,0,0,1,0,0,0,0
PL_3021033,Buk,8852,1847,77,0,386,7,158,114,21,13,47,65,200,327,36,120,247,18,0,0,11,0,0,0,0
PL_3021042,Czerwonak,17688,4029,118,0,1026,25,186,293,68,64,191,157,621,348,157,595,63,18,0,0,99,0,0,0,0
PL_3021052,Dopiewo,8801,1837,78,0,444,4,119,134,31,31,70,62,195,248,28,276,84,20,0,0,13,0,0,0,0
PL_3021062,Kleszczewo,3523,782,37,0,141,6,109,76,5,6,26,34,81,128,7,57,60,2,0,0,7,0,0,0,0
PL_3021072,Komorniki,9527,2034,93,0,560,17,104,185,40,32,73,98,276,176,26,262,58,15,0,0,19,0,0,0,0
PL_3021083,Kostrzyn,11793,2013,93,0,414,17,189,204,27,26,56,71,269,218,16,162,210,19,0,0,22,0,0,0,0
PL_3021093,Kórnik,12079,2881,167,0,533,10,236,241,45,73,82,101,363,420,32,348,173,26,0,0,31,0,0,0,0
PL_3021103,Mosina,19119,3821,133,0,847,19,345,341,67,41,143,148,588,462,69,401,145,33,0,0,39,0,0,0,0
PL_3021113,Murowana Goślina,11337,1957,75,0,541,15,117,210,37,18,64,80,266,165,39,242,51,15,0,0,22,0,0,0,0
PL_3021123,Pobiedziska,11787,2228,100,0,540,14,198,193,31,24,64,56,278,234,30,281,148,17,0,0,20,0,0,0,0
PL_3021132,Rokietnica,6186,1064,32,0,228,11,97,92,15,15,33,57,180,106,18,123,39,8,0,0,10,0,0,0,0
PL_3021143,Stęszew,10338,1772,100,0,323,6,195,153,10,10,43,47,138,191,22,119,391,9,0,0,15,0,0,0,0
PL_3021152,Suchy Las,8614,2455,51,0,764,11,82,176,44,47,86,86,259,263,54,431,71,22,0,0,8,0,0,0,0
PL_3021163,Swarzędz,29170,6758,174,0,1827,21,339,661,124,199,169,219,780,664,92,959,442,50,0,0,38,0,0,0,0
PL_3021172,Tarnowo Podgórne,13161,3368,84,0,1148,8,128,204,86,37,82,160,385,286,43,552,131,15,0,0,19,0,0,0,0
PL_3022013,Bojanowo,6792,1081,70,0,154,14,130,173,30,7,6,32,78,177,19,56,95,15,0,0,25,0,0,0,0
PL_3022023,Jutrosin,5247,961,49,0,78,11,296,82,6,10,4,14,27,174,14,42,139,9,0,0,6,0,0,0,0
PL_3022033,Miejska Górka,7119,1064,80,0,120,6,244,98,7,5,11,19,47,187,14,37,169,5,0,0,15,0,0,0,0
PL_3022042,Pakosław,3382,650,44,0,76,8,151,67,3,3,4,9,38,108,8,19,96,8,0,0,8,0,0,0,0
PL_3022053,Rawicz,23771,4281,204,0,829,37,470,669,96,30,41,105,293,685,238,261,228,32,0,0,63,0,0,0,0
PL_3023011,Słupca,11720,2411,113,0,611,14,234,297,23,34,42,122,198,272,15,232,174,11,0,0,19,0,0,0,0
PL_3023022,Lądek,4491,750,35,0,85,6,251,70,4,12,8,11,32,90,0,23,117,2,0,0,4,0,0,0,0
PL_3023032,Orchowo,2640,417,24,0,43,5,130,38,1,7,10,10,31,56,1,10,37,3,0,0,11,0,0,0,0
PL_3023042,Ostrowite,3920,504,20,0,53,5,141,46,2,14,2,9,32,74,2,17,80,4,0,0,3,0,0,0,0
PL_3023052,Powidz,1750,513,17,0,220,3,58,33,2,5,8,6,17,98,1,17,20,2,0,0,6,0,0,0,0
PL_3023062,Słupca,6782,884,36,0,93,8,349,58,3,18,10,26,36,80,13,24,118,5,0,0,7,0,0,0,0
PL_3023072,Strzałkowo,7165,1351,92,0,200,8,310,130,14,18,25,33,95,169,10,88,124,10,0,0,25,0,0,0,0
PL_3023083,Zagórów,6946,971,43,0,100,10,224,109,8,18,48,28,53,128,23,45,106,12,0,0,16,0,0,0,0
PL_3024011,Obrzycko,1745,264,11,0,42,3,18,37,11,2,10,16,33,48,7,10,7,2,0,0,7,0,0,0,0
PL_3024022,Duszniki,6134,1151,70,0,90,11,205,81,11,12,26,58,81,167,13,50,260,9,0,0,7,0,0,0,0
PL_3024032,Kaźmierz,5208,871,48,0,120,3,71,81,5,8,196,49,55,80,16,65,58,7,0,0,9,0,0,0,0
PL_3024042,Obrzycko,3203,308,11,0,39,6,72,33,5,2,5,17,25,38,5,16,19,7,0,0,8,0,0,0,0
PL_3024053,Ostroróg,3715,506,20,0,76,4,73,35,8,7,17,30,47,109,7,35,30,2,0,0,6,0,0,0,0
PL_3024063,Pniewy,9073,1700,93,0,276,11,190,139,18,23,50,48,352,209,18,104,104,34,0,0,31,0,0,0,0
PL_3024073,Szamotuły,22271,4163,154,0,759,25,358,408,78,50,142,200,511,520,97,432,292,56,0,0,81,0,0,0,0
PL_3024083,Wronki,16302,2673,162,0,478,25,324,382,40,24,59,190,254,181,87,195,199,18,0,0,55,0,0,0,0
PL_3025012,Dominowo,2123,420,45,0,29,4,67,49,6,1,4,9,16,36,3,11,134,1,0,0,5,0,0,0,0
PL_3025022,Krzykosy,4787,812,51,0,79,2,208,77,5,5,10,20,54,137,2,30,104,11,0,0,17,0,0,0,0
PL_3025032,Nowe Miasto nad Wartą,6791,1014,48,0,150,8,241,102,7,21,39,26,96,135,9,42,64,16,0,0,10,0,0,0,0
PL_3025043,Środa Wielkopolska,23454,4433,224,0,740,21,477,674,68,94,98,194,440,541,30,446,289,35,0,0,62,0,0,0,0
PL_3025052,Zaniemyśl,4640,819,47,0,136,6,127,119,12,6,23,9,67,88,4,59,92,12,0,0,12,0,0,0,0
PL_3026012,Brodnica,3511,551,28,0,97,7,68,88,8,49,12,20,36,46,3,37,45,2,0,0,5,0,0,0,0
PL_3026023,Dolsk,4246,560,27,0,75,6,145,63,4,3,6,11,24,76,2,38,69,6,0,0,5,0,0,0,0
PL_3026033,Książ Wielkopolski,6228,830,55,0,80,3,173,98,5,3,17,32,43,138,7,23,135,4,0,0,14,0,0,0,0
PL_3026043,Śrem,30869,6022,253,0,1237,28,538,969,60,122,129,260,596,850,46,481,325,39,0,0,89,0,0,0,0
PL_3027011,Turek,24121,4463,186,0,867,24,502,725,72,63,55,239,476,545,31,421,148,39,0,0,70,0,0,0,0
PL_3027022,Brudzew,4671,571,25,0,53,2,162,43,10,6,3,10,60,112,6,16,60,2,0,0,1,0,0,0,0
PL_3027033,Dobra,5013,778,36,0,59,9,280,56,14,7,17,11,30,136,4,29,70,10,0,0,10,0,0,0,0
PL_3027042,Kawęczyn,4119,777,47,0,43,2,387,44,2,13,3,7,41,76,0,9,85,5,0,0,13,0,0,0,0
PL_3027052,Malanów,4775,587,40,0,53,5,216,55,3,7,7,17,36,61,2,20,50,4,0,0,11,0,0,0,0
PL_3027062,Przykona,3097,360,22,0,16,2,178,18,0,6,4,5,19,42,1,5,36,0,0,0,6,0,0,0,0
PL_3027073,Tuliszków,7870,956,42,0,120,12,253,96,4,20,14,34,97,132,16,30,72,7,0,0,7,0,0,0,0
PL_3027082,Turek,5393,663,13,0,59,4,199,58,11,2,3,28,37,112,1,43,84,6,0,0,3,0,0,0,0
PL_3027092,Władysławów,5714,833,37,0,70,2,231,81,12,32,4,28,102,152,15,12,45,5,0,0,5,0,0,0,0
PL_3028011,Wągrowiec,19112,3956,185,0,851,13,375,610,35,22,108,199,433,469,37,353,165,39,0,0,62,0,0,0,0
PL_3028022,Damasławek,4338,966,57,0,81,7,256,67,7,4,8,26,46,139,11,30,207,4,0,0,16,0,0,0,0
PL_3028033,Gołańcz,6329,1285,100,0,105,13,335,108,6,5,10,53,70,125,5,21,282,17,0,0,30,0,0,0,0
PL_3028042,Mieścisko,4422,887,39,0,75,9,304,68,6,9,15,30,74,101,10,34,82,7,0,0,24,0,0,0,0
PL_3028053,Skoki,6268,1054,47,0,200,4,193,120,8,14,38,39,96,91,5,58,100,22,0,0,19,0,0,0,0
PL_3028062,Wapno,2425,453,26,0,22,11,141,33,2,0,4,19,15,55,4,48,60,3,0,0,10,0,0,0,0
PL_3028072,Wągrowiec,8293,1514,59,0,116,10,562,105,9,9,18,34,66,197,4,32,259,11,0,0,23,0,0,0,0
PL_3029012,Przemęt,9984,1596,118,0,185,14,355,164,14,32,19,35,107,252,17,52,197,12,0,0,23,0,0,0,0
PL_3029022,Siedlec,8798,1394,92,0,117,5,263,149,13,107,18,40,75,240,12,40,193,11,0,0,19,0,0,0,0
PL_3029033,Wolsztyn,22304,4836,241,0,634,37,350,611,36,878,65,97,406,776,46,308,262,39,0,0,50,0,0,0,0
PL_3030012,Kołaczkowo,4525,943,56,0,89,11,269,59,23,5,17,9,42,149,0,22,152,29,0,0,11,0,0,0,0
PL_3030023,Miłosław,8051,1779,112,0,338,19,309,182,27,28,34,67,118,244,6,110,129,22,0,0,34,0,0,0,0
PL_3030032,Nekla,4976,859,58,0,170,8,126,92,10,4,15,32,65,125,7,71,61,7,0,0,8,0,0,0,0
PL_3030043,Pyzdry,5620,879,52,0,115,10,190,62,6,7,17,14,57,183,8,36,92,19,0,0,11,0,0,0,0
PL_3030053,Września,34093,8454,231,0,1771,53,1212,943,258,75,151,419,920,1017,50,814,378,82,0,0,80,0,0,0,0
PL_3031011,Złotów,14936,3221,147,0,920,25,275,352,31,35,20,242,178,577,27,178,139,16,0,0,59,0,0,0,0
PL_3031023,Jastrowie,8951,1353,51,0,292,11,188,129,13,23,6,70,145,213,5,73,75,12,0,0,47,0,0,0,0
PL_3031033,Krajenka,5438,1104,68,0,160,7,201,118,12,14,10,68,68,186,6,40,117,11,0,0,18,0,0,0,0
PL_3031042,Lipka,4365,880,54,0,210,8,140,53,5,2,8,28,26,120,6,19,160,3,0,0,38,0,0,0,0
PL_3031053,Okonek,7055,1262,81,0,234,15,201,263,14,5,15,47,82,130,7,31,90,14,0,0,33,0,0,0,0
PL_3031062,Tarnówka,2344,385,18,0,64,1,84,46,8,12,3,17,24,43,3,14,41,3,0,0,4,0,0,0,0
PL_3031072,Zakrzewo,3410,792,50,0,95,4,161,65,6,10,4,21,39,201,2,13,90,6,0,0,25,0,0,0,0
PL_3031082,Złotów,6622,1167,93,0,126,12,295,68,17,12,7,39,56,208,9,23,175,9,0,0,18,0,0,0,0
PL_3061011,M. Kalisz,86402,18846,480,0,3522,62,1167,3183,350,322,440,648,2204,3181,71,2228,716,101,0,0,171,0,0,0,0
PL_3062011,M. Konin,64797,14798,392,0,3301,59,1056,2790,148,1127,198,440,1790,1539,103,1272,309,63,0,0,211,0,0,0,0
PL_3063011,M. Leszno,50173,12155,369,0,3292,37,462,2541,227,88,65,275,973,1737,142,1502,262,70,0,0,113,0,0,0,0
PL_3064011,M. Poznań,447424,138287,2638,0,34911,320,3692,13287,2059,3954,6540,5127,20019,12947,2309,26189,2339,914,0,0,1042,0,0,0,0
PL_3201011,Białogard,18892,3404,100,0,750,15,613,305,30,27,15,185,451,427,22,124,187,36,0,0,47,0,0,0,70
PL_3201022,Białogard,5957,554,34,0,89,5,172,41,8,1,2,13,30,53,3,6,67,2,0,0,12,0,0,0,16
PL_3201033,Karlino,7076,754,36,0,155,6,163,36,8,4,1,26,110,92,4,25,51,8,0,0,11,0,0,0,18
PL_3201042,Tychowo,5410,711,39,0,127,7,185,68,2,3,0,37,24,50,1,24,47,8,0,0,6,0,0,0,83
PL_3202012,Bierzwnik,3932,516,21,0,98,4,155,69,2,6,2,28,35,36,8,20,17,3,0,0,9,0,0,0,3
PL_3202023,Choszczno,18179,2463,53,0,681,11,367,341,29,35,14,132,245,187,21,174,91,19,0,0,18,0,0,0,45
PL_3202033,Drawno,4250,583,24,0,127,3,114,46,3,3,3,23,33,87,6,18,79,10,0,0,2,0,0,0,2
PL_3202042,Krzęcin,3065,234,11,0,35,0,82,39,2,1,2,4,12,11,0,2,18,8,0,0,2,0,0,0,5
PL_3202053,Pełczyce,6233,812,48,0,112,4,245,43,6,3,4,28,70,49,4,9,161,13,0,0,6,0,0,0,7
PL_3202063,Recz,4816,639,54,0,126,5,135,75,8,6,4,24,45,48,6,25,39,2,0,0,15,0,0,0,22
PL_3203013,Czaplinek,9449,1212,50,0,276,8,252,133,12,13,5,66,107,138,6,53,57,7,0,0,21,0,0,0,8
PL_3203023,Drawsko Pomorskie,13339,2123,86,0,401,20,373,313,19,17,12,107,163,308,20,132,69,20,0,0,40,0,0,0,23
PL_3203033,Kalisz Pomorski,5761,668,22,0,171,3,172,60,10,2,7,46,45,40,1,31,32,5,0,0,12,0,0,0,9
PL_3203042,Ostrowice,2013,220,9,0,28,0,63,14,10,1,0,6,8,37,1,16,14,3,0,0,9,0,0,0,1
PL_3203052,Wierzchowo,3994,699,59,0,97,18,169,102,9,9,4,20,45,46,9,20,36,12,0,0,34,0,0,0,10
PL_3203063,Złocieniec,12472,2041,88,0,375,13,328,257,24,23,6,86,227,218,26,225,67,13,0,0,42,0,0,0,23
PL_3204023,Goleniów,25953,4551,157,0,1254,26,608,567,66,42,38,197,570,441,25,165,172,53,0,0,58,0,0,0,112
PL_3204033,Maszewo,6084,834,36,0,138,6,250,72,5,13,17,22,44,89,6,22,77,7,0,0,10,0,0,0,20
PL_3204043,Nowogard,19805,3186,142,0,539,21,532,452,39,456,12,125,142,248,24,85,248,35,0,0,48,0,0,0,38
PL_3204052,Osina,2157,335,19,0,43,3,78,25,2,21,5,12,30,32,2,2,34,11,0,0,8,0,0,0,8
PL_3204062,Przybiernów,4010,554,20,0,112,5,152,46,11,12,6,16,36,76,3,10,28,4,0,0,5,0,0,0,12
PL_3204072,Stepnica,3683,564,32,0,89,5,84,140,7,7,5,16,38,56,6,31,25,3,0,0,12,0,0,0,8
PL_3205012,Brojce,2896,280,18,0,31,2,82,26,0,3,0,9,17,26,2,10,39,3,0,0,7,0,0,0,5
PL_3205023,Gryfice,19062,3097,92,0,731,27,380,479,32,51,28,123,266,344,19,142,168,24,0,0,143,0,0,0,48
PL_3205032,Karnice,3313,319,12,0,46,7,112,26,0,4,2,6,22,22,3,12,21,13,0,0,5,0,0,0,6
PL_3205043,Płoty,7191,1163,42,0,221,9,218,111,6,15,5,34,71,151,10,37,187,10,0,0,16,0,0,0,20
PL_3205072,Rewal,2898,783,10,0,262,3,58,113,12,10,4,25,84,80,2,71,27,4,0,0,6,0,0,0,12
PL_3205083,Trzebiatów,13285,1865,81,0,419,14,258,174,19,20,17,100,181,216,10,103,70,22,0,0,39,0,0,0,122
PL_3206012,Banie,5047,582,39,0,69,5,122,78,16,2,3,28,52,66,5,15,53,13,0,0,6,0,0,0,10
PL_3206023,Cedynia,3431,226,12,0,48,0,37,24,6,2,5,11,16,18,2,15,10,11,0,0,5,0,0,0,4
PL_3206033,Chojna,10664,1764,71,0,207,6,248,143,15,36,10,46,635,188,10,36,62,21,0,0,12,0,0,0,18
PL_3206043,Gryfino,24745,4648,143,0,1247,20,497,484,478,56,50,249,447,397,32,186,113,153,0,0,49,0,0,0,47
PL_3206053,Mieszkowice,5697,981,31,0,148,12,223,60,14,13,5,27,91,236,6,20,43,22,0,0,14,0,0,0,16
PL_3206063,Moryń,3448,460,31,0,75,5,79,29,3,5,5,12,87,71,3,20,14,8,0,0,7,0,0,0,6
PL_3206072,Stare Czarnowo,2951,407,16,0,96,4,70,33,6,4,2,19,29,42,8,9,28,32,0,0,4,0,0,0,5
PL_3206083,Trzcińsko-Zdrój,4512,680,32,0,135,5,128,44,8,10,3,13,87,80,5,20,77,16,0,0,7,0,0,0,10
PL_3206092,Widuchowa,4231,408,13,0,65,2,100,47,22,6,3,17,37,45,5,10,23,8,0,0,3,0,0,0,2
PL_3207012,Dziwnów,3605,780,9,0,245,3,53,130,12,11,9,41,78,82,6,46,30,3,0,0,7,0,0,0,15
PL_3207023,Golczewo,4672,628,25,0,98,10,122,64,11,14,3,24,56,80,5,33,36,9,0,0,10,0,0,0,28
PL_3207033,Kamień Pomorski,12025,2188,77,0,631,14,312,262,28,22,12,142,152,217,19,56,71,20,0,0,23,0,0,0,130
PL_3207043,Międzyzdroje,5513,1015,18,0,342,5,111,113,16,16,9,34,127,95,6,67,20,4,0,0,20,0,0,0,12
PL_3207052,Świerzno,3226,281,11,0,59,2,53,32,2,2,6,26,24,27,1,7,15,1,0,0,5,0,0,0,8
PL_3207063,Wolin,9845,1412,64,0,290,26,262,168,17,4,15,66,158,151,22,51,66,15,0,0,15,0,0,0,22
PL_3208011,Kołobrzeg,37356,8457,259,0,1513,20,512,806,94,30,21,351,3444,641,26,385,96,37,0,0,54,0,0,0,168
PL_3208022,Dygowo,4091,512,25,0,58,2,93,41,3,5,4,23,149,29,1,11,45,2,0,0,3,0,0,0,18
PL_3208032,Gościno,3852,538,24,0,85,8,115,43,3,4,4,11,143,42,3,19,11,5,0,0,10,0,0,0,8
PL_3208042,Kołobrzeg,6554,1140,36,0,207,5,178,99,11,7,2,32,371,71,1,61,41,3,0,0,3,0,0,0,12
PL_3208052,Rymań,3203,487,28,0,53,2,155,16,1,2,1,20,112,19,3,9,45,5,0,0,9,0,0,0,7
PL_3208062,Siemyśl,2603,382,23,0,42,4,79,11,2,1,1,10,121,21,0,19,35,1,0,0,9,0,0,0,3
PL_3208072,Ustronie Morskie,2834,529,13,0,103,2,44,58,5,3,1,31,148,52,4,26,16,4,0,0,11,0,0,0,8
PL_3209012,Będzino,7041,952,44,0,179,6,195,52,10,10,0,40,73,103,2,25,131,58,0,0,13,0,0,0,11
PL_3209022,Biesiekierz,3714,560,21,0,143,6,108,45,12,7,0,41,38,40,2,26,49,15,0,0,6,0,0,0,1
PL_3209033,Bobolice,7801,1067,72,0,276,8,265,68,12,4,7,63,45,103,12,21,36,17,0,0,20,0,0,0,38
PL_3209042,Manowo,4953,721,25,0,159,1,107,68,13,1,2,75,51,98,7,48,24,24,0,0,10,0,0,0,8
PL_3209052,Mielno,4124,855,25,0,245,6,110,99,14,4,1,61,91,108,10,40,12,15,0,0,9,0,0,0,5
PL_3209063,Polanów,6972,837,53,0,143,7,207,96,15,6,4,54,90,62,4,24,35,9,0,0,15,0,0,0,13
PL_3209073,Sianów,9979,1709,78,0,407,9,586,84,17,13,7,64,111,180,9,45,51,17,0,0,18,0,0,0,13
PL_3209082,Świeszyno,4119,749,25,0,194,8,164,61,11,12,3,56,53,57,6,24,34,15,0,0,15,0,0,0,11
PL_3210013,Barlinek,15491,2407,88,0,475,14,402,249,30,22,14,146,281,208,11,197,46,20,0,0,41,0,0,0,163
PL_3210022,Boleszkowice,2202,303,22,0,30,3,69,22,4,8,1,8,29,49,0,9,36,5,0,0,4,0,0,0,4
PL_3210033,Dębno,16248,2616,76,0,547,19,374,211,28,82,12,103,243,573,26,119,116,22,0,0,38,0,0,0,27
PL_3210043,Myślibórz,16812,2583,99,0,314,16,411,239,22,15,6,88,178,292,16,590,126,101,0,0,37,0,0,0,33
PL_3210052,Nowogródek Pomorski,2493,351,8,0,28,4,115,15,3,2,1,10,29,29,2,42,30,16,0,0,7,0,0,0,10
PL_3211012,Dobra (Szczecińska),7616,1658,19,0,638,3,56,160,27,30,64,90,170,109,4,214,45,11,0,0,12,0,0,0,6
PL_3211022,Kołbaskowo,5812,949,26,0,329,3,83,75,26,11,15,63,112,58,4,91,24,9,0,0,12,0,0,0,8
PL_3211033,Nowe Warpno,1328,244,14,0,72,2,36,13,2,1,10,13,25,29,0,19,5,0,0,0,1,0,0,0,2
PL_3211043,Police,31628,5963,151,0,1699,13,568,527,96,115,53,422,850,489,74,646,93,37,0,0,57,0,0,0,73
PL_3212012,Bielice,2241,265,3,0,31,3,72,19,3,5,0,14,25,33,0,3,47,2,0,0,3,0,0,0,2
PL_3212022,Kozielice,2019,275,9,0,23,1,79,18,3,4,3,21,29,34,3,10,24,5,0,0,2,0,0,0,7
PL_3212033,Lipiany,4957,806,27,0,176,6,141,72,4,4,8,24,74,139,2,26,48,24,0,0,12,0,0,0,19
PL_3212042,Przelewice,4300,507,29,0,62,3,152,46,7,5,4,17,27,77,1,22,31,5,0,0,10,0,0,0,9
PL_3212053,Pyrzyce,15771,2863,110,0,563,13,499,305,34,21,14,191,199,406,10,184,188,59,0,0,42,0,0,0,25
PL_3212062,Warnice,2655,362,13,0,30,1,118,16,1,1,1,12,20,47,0,4,91,2,0,0,4,0,0,0,1
PL_3213011,Darłowo,12071,2031,61,0,501,20,542,155,18,15,5,105,129,193,12,75,36,15,0,0,15,0,0,0,134
PL_3213021,Sławno,10712,1663,92,0,405,4,298,149,18,9,3,118,132,217,11,80,28,18,0,0,30,0,0,0,51
PL_3213032,Darłowo,5783,1101,35,0,140,12,488,94,4,5,5,25,46,50,6,37,93,10,0,0,11,0,0,0,40
PL_3213042,Malechowo,5030,518,19,0,76,2,225,20,8,2,0,22,34,43,4,15,20,6,0,0,14,0,0,0,8
PL_3213052,Postomino,5245,635,31,0,62,3,209,81,3,4,3,41,46,58,2,16,38,11,0,0,11,0,0,0,16
PL_3213062,Sławno,6423,677,24,0,100,7,253,29,12,10,3,21,42,55,2,21,69,11,0,0,10,0,0,0,8
PL_3214011,Stargard Szczeciński,56841,11332,284,0,3945,55,1167,1174,123,108,50,561,966,1591,81,517,145,79,0,0,124,0,0,0,362
PL_3214023,Chociwel,4725,676,30,0,118,5,167,75,10,3,10,26,45,74,3,19,68,9,0,0,9,0,0,0,5
PL_3214033,Dobrzany,4011,429,15,0,87,3,103,29,3,4,2,23,23,53,5,19,39,4,0,0,7,0,0,0,10
PL_3214042,Dolice,6110,802,39,0,185,13,191,82,5,9,9,32,38,114,7,7,41,3,0,0,13,0,0,0,14
PL_3214053,Ińsko,2868,649,47,0,118,3,123,182,11,6,9,10,34,56,5,10,18,1,0,0,7,0,0,0,9
PL_3214062,Kobylanka,2620,390,15,0,110,2,58,39,6,6,5,9,49,38,1,21,19,1,0,0,3,0,0,0,8
PL_3214082,Marianowo,2362,406,27,0,41,5,107,45,3,7,4,7,16,47,2,6,76,3,0,0,2,0,0,0,8
PL_3214092,Stara Dąbrowa,2745,347,11,0,51,3,121,33,6,7,0,13,21,41,2,3,23,2,0,0,4,0,0,0,6
PL_3214102,Stargard Szczeciński,8389,1025,59,0,263,6,241,64,15,9,8,34,65,150,2,19,38,17,0,0,22,0,0,0,13
