gisco_id,name,registered,turnout,invalid,blank,1 - Komitet Wyborczy Unia Polityki Realnej,2 - Komitet Wyborczy Polskie Stronnictwo Ludowe,3 - Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,4 - Komitet Wyborczy Polska Partia Pracy,5 - Komitet Wyborczy Libertas,6 - Koalicyjny Komitet Wyborczy Sojusz Lewicy Demokratycznej - Unia Pracy,7 - Koalicyjny Komitet Wyborczy Porozumienie dla Przyszłoci - CentroLewica (PD+SDPL+Zieloni 2004),8 - Komitet Wyborczy Prawica Rzeczypospolitej,9 - Komitet Wyborczy Platforma Obywatelska RP,10 - Komitet Wyborczy Prawo i Sprawiedliwoć,11 - Komitet Wyborczy Polska Partia Socjalistyczna,12 - Koalicyjny Komitet Wyborczy Naprzód Polsko - Piast
PL_3021123,Pobiedziska,13415,3429,67,0,43,166,72,16,30,322,173,93,1927,520,0,0
PL_3021132,Rokietnica,8290,2336,36,0,37,108,40,14,33,188,91,58,1411,320,0,0
PL_3021143,Stęszew,11167,2180,103,0,33,313,44,16,30,220,98,42,955,326,0,0
PL_3021152,Suchy Las,10475,4254,50,0,62,115,47,15,23,407,125,91,2712,607,0,0
PL_3021163,Swarzędz,32946,9621,175,0,117,297,94,60,72,924,386,184,5774,1538,0,0
PL_3021172,Tarnowo Podgórne,15543,5297,100,0,68,195,56,27,42,365,208,120,3324,792,0,0
PL_3022013,Bojanowo,6949,1097,47,0,26,169,33,14,13,205,27,27,363,173,0,0
PL_3022023,Jutrosin,5508,747,30,0,11,190,51,4,14,79,13,26,201,128,0,0
PL_3022033,Miejska Górka,7305,1093,57,0,6,214,37,15,14,118,13,78,383,158,0,0
PL_3022042,Pakosław,3506,653,31,0,14,161,62,12,12,64,10,22,156,109,0,0
PL_3022053,Rawicz,24509,4861,133,0,59,296,88,47,57,1020,137,175,2144,705,0,0
PL_3023011,Słupca,11761,2926,77,0,26,369,32,14,28,395,325,47,1106,507,0,0
PL_3023022,Lądek,4571,696,11,0,4,209,51,17,6,77,30,16,134,141,0,0
PL_3023032,Orchowo,3108,498,26,0,3,126,34,7,4,58,5,8,131,96,0,0
PL_3023042,Ostrowite,4087,628,18,0,7,175,14,9,9,70,16,14,114,182,0,0
PL_3023052,Powidz,1763,447,13,0,2,56,24,6,31,73,8,24,119,91,0,0
PL_3023062,Słupca,7133,914,29,0,5,225,72,15,17,53,76,19,224,179,0,0
PL_3023072,Strzałkowo,7664,1464,81,0,21,289,61,21,20,178,57,44,449,243,0,0
PL_3023083,Zagórów,7166,1075,58,0,9,443,49,10,9,109,19,28,170,171,0,0
PL_3024011,Obrzycko,1816,335,19,0,2,8,7,6,9,39,16,4,160,65,0,0
PL_3024022,Duszniki,6474,1298,57,0,21,272,65,11,15,127,124,21,322,263,0,0
PL_3024032,Kaźmierz,5710,1113,45,0,8,112,33,9,10,118,44,19,555,160,0,0
PL_3024042,Obrzycko,3358,436,13,0,11,43,13,2,11,75,18,10,161,79,0,0
PL_3024053,Ostroróg,3838,642,31,0,7,78,39,11,17,68,46,7,233,105,0,0
PL_3024063,Pniewy,9538,1866,49,0,14,134,40,17,25,165,125,42,791,464,0,0
PL_3024073,Szamotuły,22965,5290,143,0,76,364,90,55,45,748,269,141,2489,870,0,0
PL_3024083,Wronki,16500,3239,96,0,40,235,83,51,36,464,250,40,1526,418,0,0
PL_3025012,Dominowo,2222,452,17,0,1,166,13,6,9,59,9,15,92,65,0,0
PL_3025022,Krzykosy,5133,843,28,0,14,129,44,12,14,90,32,23,278,179,0,0
PL_3025032,Nowe Miasto nad Wartą,7035,1215,42,0,26,165,35,23,11,155,32,57,472,197,0,0
PL_3025043,Środa Wielkopolska,24266,5568,199,0,75,293,82,55,76,1008,239,150,2415,976,0,0
PL_3025052,Zaniemyśl,4969,1008,37,0,11,136,30,6,18,139,22,17,455,137,0,0
PL_3026012,Brodnica,3704,637,24,0,6,95,29,7,13,93,20,6,266,78,0,0
PL_3026023,Dolsk,4485,627,32,0,5,92,34,4,13,96,28,15,205,103,0,0
PL_3026033,Książ Wielkopolski,6497,860,21,0,8,167,22,11,8,135,35,50,269,134,0,0
PL_3026043,Śrem,31998,7835,191,0,80,407,118,71,79,1079,305,140,3926,1439,0,0
PL_3027011,Turek,24127,5396,134,0,84,154,59,48,62,1040,168,108,2205,1334,0,0
PL_3027022,Brudzew,4739,747,25,0,10,120,39,18,15,72,20,20,150,258,0,0
PL_3027033,Dobra,5067,754,33,0,6,99,68,17,18,84,22,13,169,225,0,0
PL_3027042,Kawęczyn,4142,595,28,0,9,121,51,6,13,53,17,9,124,164,0,0
PL_3027052,Malanów,4941,560,17,0,7,94,41,11,11,77,17,8,146,131,0,0
PL_3027062,Przykona,3307,531,29,0,9,133,48,8,8,55,15,8,83,135,0,0
PL_3027073,Tuliszków,8214,1652,107,0,16,167,136,21,33,209,48,20,407,488,0,0
PL_3027082,Turek,6161,811,15,0,6,138,34,8,14,101,17,17,209,252,0,0
PL_3027092,Władysławów,6152,1015,33,0,7,69,69,14,33,157,28,24,174,407,0,0
PL_3028011,Wągrowiec,19961,4583,103,0,52,186,89,39,36,915,230,91,2020,822,0,0
PL_3028022,Damasławek,4423,913,49,0,12,208,60,14,18,137,6,19,209,181,0,0
PL_3028033,Gołańcz,6539,1291,72,0,14,339,103,20,13,225,28,11,302,164,0,0
PL_3028042,Mieścisko,4585,770,27,0,4,110,96,12,14,123,21,12,219,132,0,0
PL_3028053,Skoki,6779,1177,39,0,16,91,50,15,7,212,51,22,473,201,0,0
PL_3028062,Wapno,2445,376,16,0,6,82,33,2,3,90,13,5,87,39,0,0
PL_3028072,Wągrowiec,8765,1515,43,0,14,426,147,15,21,195,38,26,327,263,0,0
PL_3029012,Przemęt,10559,1647,70,0,19,360,88,9,39,163,53,49,466,331,0,0
PL_3029022,Siedlec,9299,1580,105,0,13,293,57,22,9,314,30,35,424,278,0,0
PL_3029033,Wolsztyn,23154,5347,154,0,51,360,83,79,67,801,194,120,2435,1003,0,0
PL_3030012,Kołaczkowo,4700,888,28,0,33,208,50,18,19,79,33,14,196,210,0,0
PL_3030023,Miłosław,8284,1583,48,0,38,173,61,31,19,280,65,41,531,296,0,0
PL_3030033,Nekla,5344,1119,38,0,19,103,22,14,11,143,99,21,413,236,0,0
PL_3030043,Pyzdry,5741,886,29,0,17,223,34,12,10,72,8,18,239,224,0,0
PL_3030053,Września,35398,8312,180,0,303,559,194,116,65,1180,420,297,3531,1467,0,0
PL_3031011,Złotów,15144,3782,97,0,41,146,47,34,25,752,66,64,1647,863,0,0
PL_3031023,Jastrowie,9172,1606,53,0,22,73,23,17,22,333,29,22,708,304,0,0
PL_3031033,Krajenka,5757,1008,46,0,12,73,32,9,16,164,47,33,353,223,0,0
PL_3031042,Lipka,4367,739,21,0,9,119,30,13,9,115,17,12,225,169,0,0
PL_3031053,Okonek,7194,1246,61,0,14,80,41,24,11,338,32,16,388,241,0,0
PL_3031062,Tarnówka,2435,434,17,0,4,41,17,8,6,78,8,13,156,86,0,0
PL_3031072,Zakrzewo,3708,899,39,0,15,141,65,17,11,78,22,27,288,196,0,0
PL_3031082,Złotów,6984,1129,52,0,9,249,68,13,13,139,18,13,341,214,0,0
PL_3061011,M. Kalisz,86025,23825,322,0,275,932,146,171,150,4284,693,1319,10994,4539,0,0
PL_3062011,M. Konin,64131,17580,344,0,160,378,148,99,127,5103,602,397,6421,3801,0,0
PL_3063011,M. Leszno,51017,13852,271,0,186,203,75,63,194,4537,310,354,5404,2255,0,0
PL_3064011,M. Poznań,439612,165467,2017,0,1978,2225,1032,1018,1249,18474,7968,3596,97891,28019,0,0
PL_3201011,Białogard,19476,4015,82,0,33,89,75,38,32,717,44,44,1924,937,0,0
PL_3201022,Białogard,6118,573,19,0,4,72,32,2,8,85,12,6,219,114,0,0
PL_3201033,Karlino,7175,833,31,0,10,42,31,12,14,93,4,12,403,181,0,0
PL_3201042,Tychowo,5854,791,41,0,14,67,41,15,14,124,11,4,377,83,0,0
PL_3202012,Bierzwnik,3972,466,13,0,1,93,20,6,6,71,9,4,166,77,0,0
PL_3202023,Choszczno,18212,2961,66,0,38,308,55,30,39,604,42,33,1284,462,0,0
PL_3202033,Drawno,4320,655,27,0,10,168,23,5,9,76,10,11,229,87,0,0
PL_3202042,Krzęcin,3118,276,12,0,2,46,21,1,2,50,14,1,96,31,0,0
PL_3202053,Pełczyce,6363,829,16,0,3,312,37,4,26,94,5,4,217,111,0,0
PL_3202063,Recz,4571,539,18,0,8,79,14,8,9,103,9,2,188,101,0,0
PL_3203013,Czaplinek,9484,1374,29,0,19,88,49,17,23,219,12,21,619,278,0,0
PL_3203023,Drawsko Pomorskie,13571,2386,61,0,24,127,65,26,16,472,36,49,1069,441,0,0
PL_3203033,Kalisz Pomorski,5799,721,25,0,11,61,35,10,16,95,11,6,344,107,0,0
PL_3203042,Ostrowice,2053,217,10,0,4,42,17,1,0,14,2,6,76,45,0,0
PL_3203052,Wierzchowo,4132,713,48,0,10,37,44,14,12,90,10,2,385,61,0,0
PL_3203063,Złocieniec,12666,2416,50,0,32,111,38,30,19,500,28,32,1011,565,0,0
PL_3204023,Goleniów,27706,5899,121,0,68,233,66,70,82,1106,57,76,3151,869,0,0
PL_3204033,Maszewo,6319,852,32,0,10,67,48,11,15,111,7,19,385,147,0,0
PL_3204043,Nowogard,20254,3641,97,0,50,253,81,70,51,838,47,295,1343,516,0,0
PL_3204052,Osina,2203,330,32,0,3,31,15,9,2,51,3,13,110,61,0,0
PL_3204062,Przybiernów,4140,550,20,0,2,39,15,8,17,74,8,19,218,130,0,0
PL_3204072,Stepnica,3811,515,17,0,5,44,10,2,7,102,5,5,257,61,0,0
PL_3205012,Brojce,2936,288,14,0,5,70,19,6,6,48,2,0,94,24,0,0
PL_3205023,Gryfice,19420,3603,62,0,37,265,80,43,55,872,27,35,1523,604,0,0
PL_3205032,Karnice,3326,406,11,0,13,42,27,5,7,72,7,4,143,75,0,0
PL_3205043,Płoty,7493,1110,32,0,10,61,54,21,24,176,6,16,539,171,0,0
PL_3205072,Rewal,3460,1407,30,0,17,48,11,7,21,231,14,17,632,379,0,0
PL_3205083,Trzebiatów,13514,2372,58,0,17,92,58,32,39,461,27,48,1082,458,0,0
PL_3206012,Banie,5160,547,20,0,12,60,38,24,13,93,7,6,194,80,0,0
PL_3206023,Cedynia,3497,368,13,0,8,12,11,6,3,41,6,5,199,64,0,0
PL_3206033,Chojna,11018,1644,38,0,24,92,63,19,24,290,30,35,628,401,0,0
PL_3206043,Gryfino,25249,5351,129,0,345,182,118,51,81,939,51,54,2367,1034,0,0
PL_3206053,Mieszkowice,5883,805,25,0,5,60,61,11,16,90,8,17,297,215,0,0
PL_3206063,Moryń,3493,501,11,0,12,37,17,8,10,73,9,5,170,149,0,0
PL_3206072,Stare Czarnowo,3058,452,18,0,7,30,48,4,7,69,4,7,172,86,0,0
PL_3206083,Trzcińsko-Zdrój,4543,558,17,0,4,73,33,10,8,66,3,12,228,104,0,0
PL_3206092,Widuchowa,4333,462,29,0,16,19,21,2,11,64,13,3,198,86,0,0
PL_3207013,Dziwnów,3765,1085,16,0,10,40,12,15,23,262,15,15,447,230,0,0
PL_3207023,Golczewo,4862,751,16,0,8,46,23,9,23,143,13,18,336,116,0,0
PL_3207033,Kamień Pomorski,12227,2534,52,0,38,115,34,20,75,571,38,34,1125,432,0,0
PL_3207043,Międzyzdroje,5688,1407,20,0,10,31,16,12,26,268,14,11,767,232,0,0
PL_3207052,Świerzno,3392,377,10,0,5,21,16,3,8,103,11,2,151,47,0,0
PL_3207063,Wolin,10100,1707,46,0,19,107,43,37,44,317,33,27,795,239,0,0
PL_3208011,Kołobrzeg,38042,10768,188,0,65,122,84,60,107,2271,94,79,5142,2556,0,0
PL_3208022,Dygowo,4242,616,20,0,4,56,23,4,6,56,9,4,297,137,0,0
PL_3208032,Gościno,3971,602,25,0,7,28,20,8,6,70,6,15,237,180,0,0
PL_3208042,Kołobrzeg,7768,1811,42,0,15,61,34,12,9,229,17,17,977,398,0,0
PL_3208052,Rymań,3274,449,14,0,3,78,16,6,2,46,8,5,192,79,0,0
PL_3208062,Siemyśl,2737,422,16,0,2,53,13,2,6,44,4,5,151,126,0,0
PL_3208072,Ustronie Morskie,3226,848,17,0,3,30,8,6,3,153,9,8,423,188,0,0
PL_3209012,Będzino,7418,1220,40,0,19,247,72,7,7,110,8,11,514,185,0,0
PL_3209022,Biesiekierz,4322,880,17,0,13,96,41,3,6,143,23,4,444,90,0,0
PL_3209033,Bobolice,7936,1078,30,0,15,87,45,16,8,151,21,14,519,172,0,0
PL_3209042,Manowo,5004,990,20,0,16,43,17,7,13,137,17,15,579,126,0,0
PL_3209052,Mielno,4575,1397,24,0,11,46,27,9,12,245,11,22,642,348,0,0
PL_3209063,Polanów,7091,888,43,0,26,44,19,16,8,169,12,10,391,150,0,0
PL_3209073,Sianów,10475,1586,35,0,10,216,41,15,20,188,21,22,746,272,0,0
PL_3209082,Świeszyno,4713,934,34,0,14,49,23,14,12,153,9,21,477,128,0,0
PL_3210013,Barlinek,15806,2571,45,0,35,104,71,29,36,484,27,30,1172,538,0,0
PL_3210022,Boleszkowice,2286,349,17,0,4,70,72,6,5,30,4,0,98,43,0,0
PL_3210033,Dębno,16592,2945,53,0,33,196,102,48,51,434,38,38,1267,685,0,0
PL_3210043,Myślibórz,16849,2582,55,0,29,183,65,31,43,521,31,17,1086,521,0,0
PL_3210052,Nowogródek Pomorski,2586,278,10,0,3,35,8,4,8,37,2,7,124,40,0,0
PL_3211012,Dobra (Szczecińska),10749,3402,65,0,42,148,13,22,93,625,58,27,1810,499,0,0
PL_3211022,Kołbaskowo,7343,1627,38,0,21,112,12,7,47,262,28,22,887,191,0,0
PL_3211033,Nowe Warpno,1340,286,11,0,3,16,3,9,5,33,6,2,146,52,0,0
PL_3211043,Police,32214,6877,163,0,111,180,59,56,216,1350,138,78,3132,1394,0,0
PL_3212012,Bielice,2356,288,6,0,2,75,21,11,5,44,3,2,69,50,0,0
PL_3212022,Kozielice,2065,276,12,0,1,39,22,7,7,37,3,2,76,70,0,0
PL_3212033,Lipiany,5017,766,14,0,2,48,42,11,14,117,14,11,311,182,0,0
PL_3212042,Przelewice,4275,447,11,0,7,50,43,10,14,85,11,4,148,64,0,0
PL_3212053,Pyrzyce,15821,2633,40,0,25,197,66,24,48,600,28,24,1048,533,0,0
PL_3212062,Warnice,2756,370,11,0,1,35,31,3,7,21,46,6,102,107,0,0
PL_3213011,Darłowo,11931,2532,40,0,28,154,54,55,20,392,26,26,1335,402,0,0
PL_3213021,Sławno,10639,1966,65,0,21,101,61,39,15,320,27,28,870,419,0,0
PL_3213032,Darłowo,6127,1113,28,0,6,440,102,6,12,82,10,4,284,139,0,0
PL_3213042,Malechowo,5132,592,6,0,6,135,25,7,6,57,3,9,216,122,0,0
PL_3213052,Postomino,5607,734,27,0,7,186,58,13,4,107,8,7,203,114,0,0
PL_3213062,Sławno,6677,779,23,0,9,184,57,12,3,75,5,10,251,150,0,0
PL_3214011,Stargard Szczeciński,56607,13558,233,0,138,290,145,92,175,2628,308,158,6608,2783,0,0
PL_3214023,Chociwel,4893,616,21,0,4,46,15,8,13,129,12,11,252,105,0,0
PL_3214033,Dobrzany,4081,511,14,0,5,115,15,8,7,63,4,3,183,94,0,0
PL_3214042,Dolice,6282,809,17,0,5,61,35,15,24,139,21,20,310,162,0,0
PL_3214053,Ińsko,3003,464,13,0,6,42,12,8,10,89,4,6,193,81,0,0
PL_3214062,Kobylanka,3165,697,12,0,5,50,8,8,11,131,22,8,300,142,0,0
PL_3214082,Marianowo,2461,345,15,0,4,51,20,6,5,37,4,5,109,89,0,0
PL_3214092,Stara Dąbrowa,2788,307,3,0,2,43,7,6,3,39,4,8,134,58,0,0
PL_3214102,Stargard Szczeciński,8980,1222,45,0,21,92,48,18,19,164,19,9,575,212,0,0
PL_3214113,Suchań,3447,415,13,0,5,58,21,11,15,70,6,7,150,59,0,0
PL_3215011,Szczecinek,32232,7761,172,0,97,188,74,65,83,1259,61,88,4038,1636,0,0
PL_3215023,Barwice,7053,786,35,0,7,56,40,15,10,133,10,15,305,160,0,0
PL_3215033,Biały Bór,4217,592,22,0,7,83,37,7,15,101,16,8,224,72,0,0
PL_3215043,Borne Sulinowo,7276,1256,23,0,9,54,22,26,19,223,21,14,599,246,0,0
PL_3215052,Grzmiąca,4076,459,15,0,4,48,20,11,6,88,6,3,183,75,0,0
PL_3215062,Szczecinek,7811,988,17,0,12,173,53,12,10,113,12,14,367,205,0,0
PL_3216011,Świdwin,12715,2672,59,0,26,99,63,30,31,595,37,30,1175,527,0,0
PL_3216022,Brzeżno,2262,319,10,0,8,49,19,5,1,51,3,4,102,67,0,0
PL_3216033,Połczyn-Zdrój,13275,2269,48,0,14,99,60,21,29,409,31,31,986,541,0,0
PL_3216042,Rąbino,3187,419,28,0,8,49,23,13,11,59,4,12,117,95,0,0
PL_3216052,Sławoborze,3351,424,21,0,7,47,18,7,6,75,9,11,161,62,0,0
PL_3216062,Świdwin,4933,619,22,0,3,129,30,12,6,81,14,6,218,98,0,0
PL_3217011,Wałcz,21128,4905,105,0,44,154,47,50,34,1036,62,46,2480,847,0,0
PL_3217023,Człopa,4034,521,44,0,8,46,22,5,7,71,11,9,222,76,0,0
PL_3217033,Mirosławiec,4483,542,13,0,5,26,9,7,10,93,20,3,312,44,0,0
PL_3217043,Tuczno,4046,446,21,0,5,72,11,17,6,47,7,6,202,52,0,0
PL_3217052,Wałcz,9679,1166,43,0,16,127,56,23,15,150,23,24,524,165,0,0
PL_3218013,Dobra,3569,366,12,0,2,12,19,8,8,47,8,6,181,63,0,0
PL_3218023,Łobez,11593,2087,68,0,16,127,130,18,22,394,32,54,956,270,0,0
PL_3218032,Radowo Małe,3025,350,18,0,5,49,37,12,14,72,1,3,110,29,0,0
