gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,MSZP,MIÉP-Jobbik,MP,SZDSZ,MDF,MVPP,KDCSZCÖ,MCF,MM2006,FKGP,Centrum,ZÖP,MESZ
HU_2940,Agyagosszergény,721,539,4,0,335,147,10,0,15,25,1,2,0,0,0,0,0,0
HU_0488,Ágfalva,1517,966,7,0,447,361,16,4,45,86,0,0,0,0,0,0,0,0
HU_3224,Árpás,223,159,1,0,85,58,2,0,3,9,0,1,0,0,0,0,0,0
HU_2692,Ásványráró,1611,1188,4,0,709,360,19,5,31,58,2,0,0,0,0,0,0,0
HU_1504,Babót,994,723,2,0,425,236,9,7,15,28,1,0,0,0,0,0,0,0
HU_2893,Bakonygyirót,149,103,0,0,52,41,1,2,5,2,0,0,0,0,0,0,0,0
HU_2206,Bakonypéterd,232,162,1,0,90,52,2,5,5,6,1,0,0,0,0,0,0,0
HU_0594,Bakonyszentlászló,1513,966,10,0,500,355,12,5,25,55,4,0,0,0,0,0,0,0
HU_0619,Barbacs,607,374,4,0,229,94,28,0,6,12,0,1,0,0,0,0,0,0
HU_2876,Bágyogszovát,1117,772,9,0,477,217,14,5,17,30,0,3,0,0,0,0,0,0
HU_1058,Beled,2352,1629,14,0,801,637,30,23,54,63,4,3,0,0,0,0,0,0
HU_2980,Bezenye,1234,857,7,0,469,302,22,6,26,25,0,0,0,0,0,0,0,0
HU_1056,Bezi,385,251,1,0,157,73,1,1,1,17,0,0,0,0,0,0,0,0
HU_0622,Bodonhely,287,201,4,0,128,54,3,0,0,12,0,0,0,0,0,0,0,0
HU_0436,Bogyoszló,558,420,2,0,228,145,10,7,13,12,0,3,0,0,0,0,0,0
HU_0661,Börcs,881,595,2,0,250,255,4,5,32,46,1,0,0,0,0,0,0,0
HU_3395,Bõny,1738,950,16,0,432,431,11,6,25,28,0,1,0,0,0,0,0,0
HU_1550,Bõsárkány,1733,1227,12,0,784,353,10,6,21,35,4,2,0,0,0,0,0,0
HU_2708,Cakóháza,50,36,0,0,24,8,0,3,0,1,0,0,0,0,0,0,0,0
HU_1595,Cirák,520,339,1,0,219,82,1,3,10,20,1,2,0,0,0,0,0,0
HU_0856,Csapod,477,337,6,0,215,85,6,3,9,10,0,3,0,0,0,0,0,0
HU_1004,Csáfordjánosfa,226,158,3,0,79,59,1,0,6,9,1,0,0,0,0,0,0,0
HU_3019,Csér,33,23,3,0,6,12,0,0,2,0,0,0,0,0,0,0,0,0
HU_1350,Csikvánd,434,300,7,0,197,74,6,2,6,7,1,0,0,0,0,0,0,0
HU_0403,Csorna,8717,6727,35,0,4088,1966,97,34,215,276,10,6,0,0,0,0,0,0
HU_2186,Darnózseli,1272,963,12,0,434,417,11,7,24,55,1,2,0,0,0,0,0,0
HU_3259,Dénesfa,336,208,4,0,93,83,6,3,4,12,0,3,0,0,0,0,0,0
HU_2191,Dör,488,370,1,0,258,78,4,2,6,21,0,0,0,0,0,0,0,0
HU_2773,Dunakiliti,1422,1019,7,0,475,420,24,10,25,54,1,3,0,0,0,0,0,0
HU_0207,Dunaremete,199,161,3,0,82,52,5,1,3,15,0,0,0,0,0,0,0,0
HU_2107,Dunaszeg,1423,1009,12,0,489,299,11,3,39,154,0,2,0,0,0,0,0,0
HU_1587,Dunaszentpál,540,373,3,0,152,165,4,7,17,25,0,0,0,0,0,0,0,0
HU_1045,Dunasziget,1182,794,6,0,426,260,18,13,30,37,3,1,0,0,0,0,0,0
HU_2634,Ebergõc,115,100,2,0,55,31,1,1,1,9,0,0,0,0,0,0,0,0
HU_2244,Edve,126,97,1,0,61,27,2,0,2,3,1,0,0,0,0,0,0,0
HU_2028,Egyed,472,322,0,0,157,133,7,4,5,14,1,1,0,0,0,0,0,0
HU_1523,Egyházasfalu,732,532,2,0,388,91,6,0,20,25,0,0,0,0,0,0,0,0
HU_1503,Enese,1369,941,4,0,388,338,10,4,27,169,1,0,0,0,0,0,0,0
HU_1670,Écs,1443,976,11,0,591,263,27,3,18,57,6,0,0,0,0,0,0,0
HU_3399,Farád,1590,1168,5,0,791,280,17,6,33,30,4,2,0,0,0,0,0,0
HU_0695,Fehértó,400,317,7,0,187,86,16,0,7,12,1,1,0,0,0,0,0,0
HU_3271,Feketeerdõ,364,276,2,0,113,126,11,3,10,10,1,0,0,0,0,0,0,0
HU_3325,Felpéc,672,454,5,0,207,168,18,4,15,34,2,1,0,0,0,0,0,0
HU_3067,Fenyõfõ,117,81,3,0,55,11,4,0,2,6,0,0,0,0,0,0,0,0
HU_1125,Fertõboz,217,151,2,0,82,54,1,1,2,8,0,1,0,0,0,0,0,0
HU_0988,Fertõd,2677,2057,11,0,1166,583,53,10,105,123,1,5,0,0,0,0,0,0
HU_0948,Fertõendréd,509,357,2,0,209,101,18,1,8,17,1,0,0,0,0,0,0,0
HU_1065,Fertõhomok,453,359,2,0,225,103,8,1,8,10,0,2,0,0,0,0,0,0
HU_1241,Fertõrákos,1777,1169,9,0,408,595,19,7,55,74,2,0,0,0,0,0,0,0
HU_1534,Fertõszentmiklós,3054,2335,11,0,1448,620,49,9,73,111,9,5,0,0,0,0,0,0
HU_3144,Fertõszéplak,935,692,9,0,396,188,27,3,16,49,1,3,0,0,0,0,0,0
HU_0206,Gönyû,2400,1460,6,0,633,656,23,13,50,73,5,1,0,0,0,0,0,0
HU_1796,Gyalóka,66,54,1,0,35,11,1,0,2,4,0,0,0,0,0,0,0,0
HU_2686,Gyarmat,1095,742,8,0,449,187,21,8,32,34,1,2,0,0,0,0,0,0
HU_2384,Gyóró,339,213,0,0,156,39,4,0,4,9,0,1,0,0,0,0,0,0
HU_2040,Gyömöre,1065,671,5,0,439,160,8,3,12,41,2,1,0,0,0,0,0,0
HU_2558,Gyõr,102480,74354,423,0,33152,29899,1370,382,4610,4289,125,104,0,0,0,0,0,0
HU_0872,Gyõrasszonyfa,435,297,0,0,185,70,7,1,10,23,1,0,0,0,0,0,0,0
HU_1319,Gyõrladamér,1025,722,1,0,359,288,6,4,32,32,0,0,0,0,0,0,0,0
HU_3131,Gyõrság,1159,798,3,0,557,168,11,2,14,39,4,0,0,0,0,0,0,0
HU_1930,Gyõrsövényház,688,462,7,0,200,205,8,4,11,24,3,0,0,0,0,0,0,0
HU_1565,Gyõrszemere,2386,1357,3,0,727,479,17,6,53,65,2,5,0,0,0,0,0,0
HU_0748,Gyõrújbarát,4072,3056,26,0,1654,916,48,10,201,190,4,7,0,0,0,0,0,0
HU_3178,Gyõrújfalu,995,796,4,0,501,178,12,6,28,63,3,1,0,0,0,0,0,0
HU_1522,Gyõrzámoly,1478,1048,8,0,563,328,13,4,41,81,7,3,0,0,0,0,0,0
HU_2679,Halászi,2279,1585,6,0,845,570,25,15,40,73,6,5,0,0,0,0,0,0
HU_0764,Harka,1201,866,3,0,365,341,64,3,37,51,1,1,0,0,0,0,0,0
HU_1790,Hegyeshalom,2837,1868,8,0,819,845,19,16,69,88,2,2,0,0,0,0,0,0
HU_1840,Hegykõ,1043,859,2,0,621,147,25,1,21,39,2,1,0,0,0,0,0,0
HU_1230,Hédervár,889,654,4,0,287,282,8,1,19,51,2,0,0,0,0,0,0,0
HU_2337,Hidegség,278,199,2,0,111,58,9,0,3,15,1,0,0,0,0,0,0,0
HU_0402,Himod,566,352,5,0,219,90,9,5,11,9,0,4,0,0,0,0,0,0
HU_1002,Hövej,280,228,1,0,173,32,8,0,4,9,0,1,0,0,0,0,0,0
HU_2060,Ikrény,1357,854,6,0,329,379,24,3,49,58,5,1,0,0,0,0,0,0
HU_3163,Iván,1050,617,15,0,333,214,4,2,14,34,0,1,0,0,0,0,0,0
HU_2922,Jánossomorja,4709,2922,35,0,1294,1244,53,16,127,140,8,5,0,0,0,0,0,0
HU_0664,Jobaháza,455,317,8,0,200,85,8,0,4,12,0,0,0,0,0,0,0,0
HU_1211,Kajárpéc,1106,811,7,0,538,176,20,1,29,39,1,0,0,0,0,0,0,0
HU_2833,Kapuvár,8820,6203,32,0,3310,2139,171,43,223,276,3,6,0,0,0,0,0,0
HU_1474,Kimle,1810,1146,14,0,478,508,14,11,47,71,1,2,0,0,0,0,0,0
HU_0241,Kisbabot,195,143,2,0,91,31,2,3,6,8,0,0,0,0,0,0,0,0
HU_2288,Kisbajcs,614,477,7,0,232,141,11,2,30,50,3,1,0,0,0,0,0,0
HU_0781,Kisbodak,299,219,1,0,101,86,4,1,11,14,0,1,0,0,0,0,0,0
HU_3369,Kisfalud,676,484,4,0,336,116,13,2,2,11,0,0,0,0,0,0,0,0
HU_2463,Koroncó,1488,939,5,0,474,336,15,5,37,64,2,1,0,0,0,0,0,0
HU_1126,Kóny,2177,1518,7,0,822,562,24,10,33,58,1,1,0,0,0,0,0,0
HU_0689,Kópháza,1566,1151,6,0,708,294,21,0,44,76,2,0,0,0,0,0,0,0
HU_3162,Kunsziget,930,732,12,0,333,291,11,5,32,46,2,0,0,0,0,0,0,0
HU_0437,Lázi,444,249,4,0,96,115,5,2,10,17,0,0,0,0,0,0,0,0
HU_1923,Levél,1339,905,4,0,307,509,9,7,31,36,1,1,0,0,0,0,0,0
HU_3366,Lébény,2543,1671,15,0,825,613,46,8,50,77,34,3,0,0,0,0,0,0
HU_1622,Lipót,576,453,6,0,240,167,4,5,10,14,5,2,0,0,0,0,0,0
HU_3119,Lövõ,1159,834,4,0,465,256,20,2,45,39,1,2,0,0,0,0,0,0
HU_2644,Maglóca,76,55,0,0,38,12,0,0,3,2,0,0,0,0,0,0,0,0
HU_1391,Magyarkeresztúr,386,238,2,0,109,102,7,4,5,9,0,0,0,0,0,0,0,0
HU_0677,Markotabödöge,410,255,1,0,151,73,4,2,3,18,3,0,0,0,0,0,0,0
HU_1228,Máriakálnok,1224,872,15,0,396,373,6,7,30,41,3,1,0,0,0,0,0,0
HU_2735,Mecsér,518,363,5,0,200,106,9,1,12,25,3,2,0,0,0,0,0,0
HU_1281,Mezõörs,780,549,5,0,349,145,13,1,8,26,1,1,0,0,0,0,0,0
HU_2038,Mérges,79,55,0,0,35,17,1,0,1,1,0,0,0,0,0,0,0,0
HU_2198,Mihályi,941,720,4,0,488,171,11,6,21,16,2,1,0,0,0,0,0,0
HU_0478,Mosonmagyaróvár,24937,17274,129,0,6248,8299,322,111,973,1156,17,19,0,0,0,0,0,0
HU_3367,Mosonszentmiklós,1958,1239,15,0,703,372,25,3,63,51,4,3,0,0,0,0,0,0
HU_2814,Mosonszolnok,1241,800,12,0,367,341,11,6,24,37,1,1,0,0,0,0,0,0
HU_0255,Mórichida,703,469,6,0,282,129,13,0,11,27,1,0,0,0,0,0,0,0
HU_0236,Nagybajcs,735,562,1,0,270,200,7,3,23,56,2,0,0,0,0,0,0,0
HU_0249,Nagycenk,1469,1028,6,0,459,406,36,5,52,58,3,3,0,0,0,0,0,0
HU_3293,Nagylózs,725,483,11,0,216,170,6,1,26,45,2,6,0,0,0,0,0,0
HU_3354,Nagyszentjános,1519,886,9,0,330,474,5,2,27,38,1,0,0,0,0,0,0,0
HU_2932,Nemeskér,198,153,2,0,102,36,3,2,4,3,1,0,0,0,0,0,0,0
HU_1975,Nyalka,349,268,4,0,152,76,5,4,7,20,0,0,0,0,0,0,0,0
HU_1295,Nyúl,3136,2185,8,0,1197,697,29,11,98,140,2,3,0,0,0,0,0,0
HU_1512,Osli,745,493,5,0,273,171,14,4,6,18,1,1,0,0,0,0,0,0
HU_0263,Öttevény,2250,1561,13,0,806,544,34,11,61,83,0,9,0,0,0,0,0,0
HU_2430,Pannonhalma,2815,1802,16,0,897,687,22,7,83,85,1,4,0,0,0,0,0,0
HU_1963,Páli,356,272,2,0,172,83,2,1,6,4,0,2,0,0,0,0,0,0
HU_2348,Pásztori,252,186,4,0,93,75,1,0,7,6,0,0,0,0,0,0,0,0
HU_1271,Pázmándfalu,760,464,3,0,261,160,9,0,11,19,0,1,0,0,0,0,0,0
HU_2377,Pereszteg,1100,782,6,0,382,308,13,3,32,34,0,4,0,0,0,0,0,0
HU_2283,Petõháza,807,652,7,0,327,210,6,3,43,55,0,1,0,0,0,0,0,0
HU_1552,Pér,1953,1271,10,0,693,431,28,6,35,62,3,3,0,0,0,0,0,0
HU_1468,Pinnye,289,246,0,0,176,52,4,2,2,10,0,0,0,0,0,0,0,0
HU_2730,Potyond,88,74,0,0,29,38,0,0,1,5,0,1,0,0,0,0,0,0
HU_3137,Pusztacsalád,232,173,0,0,126,36,1,1,4,5,0,0,0,0,0,0,0,0
HU_1296,Püski,538,395,2,0,186,175,4,4,6,17,1,0,0,0,0,0,0,0
HU_2658,Rajka,2023,1388,9,0,658,563,27,19,46,64,1,1,0,0,0,0,0,0
HU_2180,Ravazd,977,600,3,0,351,168,15,4,20,33,1,5,0,0,0,0,0,0
HU_0479,Rábacsanak,465,305,2,0,157,117,4,1,13,8,2,1,0,0,0,0,0,0
HU_3370,Rábacsécsény,502,364,2,0,171,132,9,2,19,28,0,1,0,0,0,0,0,0
HU_1479,Rábakecöl,700,503,5,0,219,231,18,1,12,12,4,1,0,0,0,0,0,0
HU_2533,Rábapatona,2033,1449,14,0,613,451,11,8,298,51,2,1,0,0,0,0,0,0
HU_2472,Rábapordány,919,658,1,0,325,257,6,6,10,53,0,0,0,0,0,0,0,0
HU_2013,Rábasebes,106,81,1,0,32,37,1,1,6,3,0,0,0,0,0,0,0,0
HU_1527,Rábaszentandrás,431,309,1,0,205,80,5,2,6,9,0,1,0,0,0,0,0,0
HU_3371,Rábaszentmihály,434,312,1,0,201,78,5,4,5,18,0,0,0,0,0,0,0,0
HU_1729,Rábaszentmiklós,113,90,1,0,59,21,2,0,1,5,0,1,0,0,0,0,0,0
HU_1542,Rábatamási,829,601,9,0,353,158,22,6,12,39,1,1,0,0,0,0,0,0
HU_0375,Rábcakapi,150,116,3,0,92,17,2,1,0,1,0,0,0,0,0,0,0,0
HU_1443,Répceszemere,257,167,4,0,103,45,1,1,4,8,0,1,0,0,0,0,0,0
HU_0774,Répcevis,305,235,2,0,149,54,2,0,9,18,1,0,0,0,0,0,0,0
HU_3396,Rétalap,429,275,3,0,159,87,5,2,8,11,0,0,0,0,0,0,0,0
HU_1750,Románd,282,195,3,0,119,45,9,2,10,6,0,1,0,0,0,0,0,0
HU_1106,Röjtökmuzsaj,382,273,1,0,158,84,5,0,11,11,0,3,0,0,0,0,0,0
HU_3002,Sarród,848,623,9,0,385,149,9,2,30,39,0,0,0,0,0,0,0,0
HU_0860,Sikátor,257,157,1,0,91,39,10,1,4,7,0,4,0,0,0,0,0,0
HU_2420,Sobor,264,194,2,0,88,89,4,1,0,10,0,0,0,0,0,0,0,0
HU_1262,Sokorópátka,891,600,5,0,381,138,5,3,17,49,2,0,0,0,0,0,0,0
HU_0851,Sopron,45916,33797,262,0,15321,13061,760,128,2077,2031,121,36,0,0,0,0,0,0
HU_2909,Sopronhorpács,659,493,8,0,306,123,21,1,13,18,2,1,0,0,0,0,0,0
HU_2572,Sopronkövesd,1006,693,3,0,346,245,18,2,43,34,1,1,0,0,0,0,0,0
HU_0261,Sopronnémeti,232,175,4,0,101,56,3,0,5,3,2,1,0,0,0,0,0,0
HU_1136,Szakony,405,248,1,0,125,100,3,0,8,8,2,1,0,0,0,0,0,0
HU_0853,Szany,1927,1387,13,0,841,419,21,7,30,48,5,3,0,0,0,0,0,0
HU_1571,Szárföld,748,521,4,0,311,162,14,1,15,13,0,1,0,0,0,0,0,0
HU_0388,Szerecseny,715,444,6,0,224,173,2,1,10,27,1,0,0,0,0,0,0,0
HU_1926,Szil,1109,667,11,0,376,218,4,2,24,30,2,0,0,0,0,0,0,0
HU_0336,Szilsárkány,569,405,1,0,258,110,6,1,11,16,2,0,0,0,0,0,0,0
HU_3391,Tarjánpuszta,317,216,0,0,74,113,4,5,8,10,1,1,0,0,0,0,0,0
HU_1426,Táp,591,416,6,0,247,104,10,7,10,29,2,1,0,0,0,0,0,0
HU_2197,Tápszentmiklós,708,416,5,0,214,154,11,3,9,16,2,2,0,0,0,0,0,0
HU_0417,Tárnokréti,193,152,3,0,84,49,3,2,2,7,2,0,0,0,0,0,0,0
HU_1145,Tényõ,1189,749,6,0,436,214,17,7,22,43,1,3,0,0,0,0,0,0
HU_1903,Tét,3242,1765,6,0,1059,532,24,9,65,66,2,2,0,0,0,0,0,0
HU_1667,Töltéstava,1306,820,11,0,383,313,12,5,33,59,2,2,0,0,0,0,0,0
HU_2079,Und,299,207,3,0,86,97,1,0,8,12,0,0,0,0,0,0,0,0
HU_1967,Újkér,854,575,6,0,364,155,7,3,14,26,0,0,0,0,0,0,0,0
HU_3183,Újrónafõ,636,423,5,0,116,240,6,12,21,22,1,0,0,0,0,0,0,0
HU_0623,Vadosfa,76,68,0,0,52,14,0,0,2,0,0,0,0,0,0,0,0,0
HU_0223,Vág,476,338,6,0,174,121,6,2,8,20,1,0,0,0,0,0,0,0
HU_1240,Vámosszabadi,1050,792,5,0,413,273,16,1,27,55,2,0,0,0,0,0,0,0
HU_1841,Várbalog,367,271,3,0,153,93,4,1,5,10,1,1,0,0,0,0,0,0
HU_1788,Vásárosfalu,141,105,1,0,60,30,1,1,6,6,0,0,0,0,0,0,0,0
HU_0458,Veszkény,764,570,9,0,321,208,9,3,10,10,0,0,0,0,0,0,0,0
HU_2269,Veszprémvarsány,840,588,3,0,332,181,13,1,24,32,2,0,0,0,0,0,0,0
HU_0501,Vének,145,120,3,0,76,29,0,0,6,6,0,0,0,0,0,0,0,0
HU_2579,Vitnyéd,1022,707,3,0,421,206,12,6,20,34,1,4,0,0,0,0,0,0
HU_1631,Völcsej,323,262,1,0,151,72,4,2,11,20,0,1,0,0,0,0,0,0
HU_1686,Zsebeháza,121,94,0,0,36,39,2,0,1,16,0,0,0,0,0,0,0,0
HU_0462,Zsira,520,358,6,0,186,105,22,2,14,21,1,1,0,0,0,0,0,0
HU_3435,Károlyháza,418,219,5,0,62,123,1,2,14,12,0,0,0,0,0,0,0,0
HU_2764,Álmosd,1357,774,13,0,310,407,5,0,11,20,5,1,0,0,0,1,1,0
HU_0331,Ártánd,427,264,4,0,138,98,4,0,12,6,1,0,0,0,1,0,0,0
HU_2001,Bagamér,1864,1201,16,0,489,621,10,0,26,32,2,1,0,0,1,3,0,0
HU_1516,Bakonszeg,1005,647,7,0,242,329,11,0,15,36,2,0,0,0,2,1,2,0
HU_0291,Balmazújváros,14126,9169,120,0,4339,3186,163,0,911,350,18,8,0,0,11,43,20,0
HU_2669,Báránd,2245,1360,19,0,559,578,122,0,19,56,0,0,0,0,1,4,2,0
HU_3344,Bedõ,247,173,3,0,104,53,3,0,4,2,1,0,0,0,0,2,1,0
HU_1846,Berekböszörmény,1488,825,12,0,396,371,10,0,19,12,1,1,0,0,1,1,1,0
HU_1278,Berettyóújfalu,12642,8512,68,0,3492,3985,162,0,266,440,16,7,0,0,5,48,23,0
HU_2525,Bihardancsháza,177,125,3,0,41,57,5,0,3,15,1,0,0,0,0,0,0,0
HU_1995,Biharkeresztes,3326,2093,26,0,735,1031,44,0,166,79,3,0,0,0,3,6,0,0
HU_2482,Biharnagybajom,2177,1287,16,0,446,689,49,0,23,49,4,0,0,0,7,2,2,0
HU_2988,Bihartorda,764,515,12,0,172,298,11,0,9,12,0,0,0,0,0,0,1,0
HU_3410,Bocskaikert,2085,1408,10,0,654,522,39,0,67,104,1,0,0,0,0,9,2,0
HU_1413,Bojt,376,213,6,0,96,99,1,0,3,6,0,1,0,0,0,1,0,0
HU_1245,Csökmõ,1641,882,10,0,288,507,13,0,26,29,3,1,0,0,2,2,1,0
HU_1467,Darvas,537,357,10,0,108,205,11,0,12,8,2,0,0,0,1,0,0,0
HU_1513,Debrecen,163743,111625,705,0,55593,39061,2135,0,5580,6930,117,49,0,0,82,971,402,0
HU_0557,Derecske,7100,4440,29,0,2666,1293,57,0,93,248,5,3,0,0,1,25,20,0
HU_1461,Ebes,3532,2305,12,0,988,1045,27,0,58,146,0,1,0,0,4,16,8,0
HU_1574,Egyek,4430,2294,29,0,1002,1056,45,0,68,81,0,2,0,0,2,5,4,0
HU_2546,Esztár,1072,708,5,0,250,415,3,0,12,20,1,0,0,0,0,0,2,0
HU_3401,Folyás,307,191,1,0,77,101,0,0,5,4,1,1,0,0,0,1,0,0
HU_0325,Földes,3487,2249,27,0,938,1056,77,0,57,77,7,0,0,0,5,4,1,0
HU_1699,Furta,992,607,10,0,231,315,9,0,8,30,1,0,0,0,1,1,1,0
HU_2215,Fülöp,1434,1013,10,0,701,242,9,0,7,29,1,3,0,0,9,2,0,0
HU_1817,Gáborján,696,412,11,0,190,178,8,0,6,14,2,0,0,0,1,1,1,0
HU_1656,Görbeháza,2109,1353,9,0,600,614,15,0,53,50,2,3,0,0,1,4,2,0
HU_2617,Hajdúbagos,1595,951,15,0,437,416,12,0,21,46,1,0,0,0,1,0,2,0
HU_0304,Hajdúböszörmény,24766,15528,156,0,6871,6093,399,0,621,1175,15,5,0,0,40,91,62,0
HU_1280,Hajdúdorog,7190,4309,54,0,2129,1745,78,0,88,173,5,5,0,0,5,13,14,0
HU_1039,Hajdúhadház,9222,5240,72,0,2105,2500,71,0,148,307,3,4,0,0,11,10,9,0
HU_2240,Hajdúnánás,14379,9049,90,0,4051,3983,163,0,236,420,5,6,0,0,16,50,29,0
HU_3109,Hajdúsámson,8507,5077,74,0,2580,2059,56,0,117,149,8,2,0,0,4,17,11,0
HU_0517,Hajdúszoboszló,19195,13094,106,0,5903,5205,282,0,575,836,22,6,0,0,12,87,60,0
HU_1747,Hajdúszovát,2420,1435,19,0,661,652,16,0,21,59,3,1,0,0,0,1,2,0
HU_2939,Hencida,850,464,19,0,210,197,26,0,3,9,0,0,0,0,0,0,0,0
HU_0411,Hortobágy,1331,850,4,0,200,540,6,0,55,33,0,0,0,0,1,9,2,0
HU_0626,Hosszúpályi,4197,2367,37,0,1333,831,23,0,51,77,3,0,0,0,2,3,7,0
HU_0230,Kaba,5065,3191,37,0,1433,1269,196,0,56,166,8,0,0,0,10,7,9,0
HU_1547,Kismarja,969,661,6,0,357,262,7,0,12,16,1,0,0,0,0,0,0,0
HU_1745,Kokad,491,298,4,0,155,118,1,0,1,15,2,0,0,0,1,1,0,0
HU_0216,Komádi,4681,2657,20,0,1219,1159,70,0,42,110,2,3,0,0,2,21,9,0
HU_2596,Konyár,1644,982,12,0,557,328,22,0,15,43,4,0,0,0,0,1,0,0
HU_3113,Körösszakál,660,386,3,0,159,186,11,0,10,11,2,1,0,0,1,1,1,0
HU_0894,Körösszegapáti,851,627,9,0,326,248,5,0,16,17,0,0,0,0,2,3,1,0
HU_0576,Létavértes,5280,2724,38,0,1089,1350,32,0,39,150,5,1,0,0,6,10,4,0
HU_0368,Magyarhomorog,820,502,8,0,270,197,12,0,7,4,2,0,0,0,1,0,1,0
HU_3103,Mezõpeterd,460,286,5,0,101,151,9,0,6,9,1,0,0,0,1,1,2,0
HU_1884,Mezõsas,574,373,3,0,127,215,1,0,8,14,3,0,0,0,0,2,0,0
HU_2421,Mikepércs,2950,1896,23,0,1050,578,28,0,38,141,5,1,0,0,6,13,13,0
HU_2589,Monostorpályi,1753,1047,8,0,574,395,17,0,15,33,2,0,0,0,1,2,0,0
HU_0947,Nagyhegyes,2126,1501,9,0,728,606,42,0,72,33,2,1,0,0,2,3,3,0
HU_0890,Nagykereki,1001,550,10,0,246,259,11,0,3,15,0,4,0,0,1,1,0,0
HU_0630,Nagyrábé,1875,1093,14,0,408,523,83,0,24,36,0,1,0,0,0,3,1,0
HU_2810,Nádudvar,7166,4145,47,0,1620,1990,63,0,120,250,16,5,0,0,8,16,10,0
HU_1400,Nyíracsád,3095,1910,37,0,920,815,16,0,28,66,10,8,0,0,3,4,3,0
HU_0618,Nyíradony,5859,4034,52,0,2780,1010,34,0,39,96,2,3,0,0,4,11,3,0
HU_3229,Nyírábrány,2979,1741,18,0,925,685,27,0,27,51,5,0,0,0,0,1,2,0
HU_3238,Nyírmártonfalva,1585,1039,13,0,521,442,2,0,19,35,3,1,0,0,2,0,1,0
HU_1183,Pocsaj,1875,1248,23,0,615,557,7,0,13,29,1,2,0,0,0,0,1,0
HU_2311,Polgár,6734,4218,52,0,1700,1951,80,0,154,232,7,5,0,0,8,19,10,0
HU_1016,Püspökladány,12590,8705,92,0,3570,3869,412,0,237,443,15,2,0,0,13,36,16,0
HU_2611,Sáp,753,493,12,0,212,187,48,0,15,17,0,0,0,0,1,0,1,0
HU_2500,Sáránd,1811,1154,7,0,576,428,17,0,20,91,3,1,0,0,0,4,7,0
HU_2394,Sárrétudvari,2404,1400,22,0,705,561,31,0,20,58,1,0,0,0,1,1,0,0
HU_1909,Szentpéterszeg,911,556,8,0,278,210,9,0,16,30,1,1,0,0,0,0,3,0
HU_3343,Szerep,1084,649,13,0,307,297,16,0,9,5,0,0,0,0,0,2,0,0
HU_1969,Tetétlen,1112,707,17,0,375,278,6,0,9,14,4,0,0,0,0,2,2,0
HU_2321,Téglás,4912,2812,20,0,1003,1536,29,0,89,113,2,2,0,0,2,8,8,0
HU_3104,Tépe,838,497,8,0,286,111,21,0,6,60,0,0,0,0,2,2,1,0
HU_1564,Tiszacsege,3943,2186,27,0,857,1118,17,0,79,73,3,0,0,0,4,6,2,0
HU_3084,Tiszagyulaháza,664,451,2,0,204,204,2,0,18,19,0,1,0,0,1,0,0,0
HU_2587,Told,243,143,1,0,77,64,0,0,1,0,0,0,0,0,0,0,0,0
HU_2339,Újiráz,533,376,8,0,133,224,2,0,2,5,1,0,0,0,0,0,1,0
HU_2041,Újléta,752,524,11,0,257,226,4,0,17,6,1,1,0,0,0,0,1,0
HU_3256,Újszentmargita,1285,734,9,0,283,404,4,0,11,15,4,0,0,0,1,3,0,0
HU_1192,Újtikos,770,514,4,0,280,158,23,0,23,19,1,2,0,0,1,3,0,0
HU_0898,Vámospércs,4208,2507,26,0,1311,993,18,0,42,71,29,1,0,0,2,9,5,0
HU_1676,Váncsod,990,663,6,0,269,344,4,0,18,18,2,0,0,0,0,1,1,0
HU_1113,Vekerd,143,105,6,0,29,60,4,0,2,4,0,0,0,0,0,0,0,0
HU_0481,Zsáka,1348,804,7,0,375,362,5,0,18,28,1,0,0,0,1,4,3,0
HU_2455,Abasár,2724,1914,20,0,729,935,39,0,109,64,2,4,0,0,3,0,9,0
HU_2324,Adács,2281,1406,10,0,504,709,41,0,52,78,2,2,2,0,2,0,4,0
HU_0634,Aldebrõ,601,480,2,0,255,160,29,0,13,19,2,0,0,0,0,0,0,0
HU_1798,Andornaktálya,2250,1576,12,0,568,783,63,0,71,74,1,0,0,0,0,0,4,0
HU_0724,Apc,2196,1353,8,0,284,935,27,0,47,42,3,2,0,0,0,0,5,0
HU_1609,Atkár,1452,1041,14,0,350,555,25,0,51,36,2,0,0,0,0,0,8,0
HU_0650,Átány,1158,598,19,0,314,210,12,0,6,20,0,1,15,0,0,0,1,0
HU_1152,Balaton,1007,664,18,0,286,296,20,0,20,17,4,1,1,0,0,0,1,0
HU_2402,Bátor,369,247,2,0,87,127,14,0,9,5,0,0,0,0,1,0,2,0
HU_0440,Bekölce,641,442,12,0,206,191,12,0,7,12,1,0,0,0,1,0,0,0
HU_2751,Besenyõtelek,2201,1232,17,0,522,590,35,0,26,34,2,0,2,0,1,0,3,0
HU_3326,Bélapátfalva,2509,1532,11,0,596,740,48,0,69,57,1,1,5,0,2,0,2,0
HU_2235,Boconád,1129,682,1,0,215,393,17,0,36,18,1,0,0,0,0,0,1,0
HU_1493,Bodony,710,442,4,0,146,185,16,0,22,27,0,0,39,0,1,0,2,0
HU_0345,Boldog,2493,1544,24,0,600,716,60,0,54,78,0,7,1,0,0,0,4,0
HU_1062,Bükkszenterzsébet,967,614,9,0,229,291,28,0,17,19,0,0,19,0,0,0,2,0
