gisco_id,name,registered,turnout,invalid,blank,1 - SLD-UP,2 - AWSP,3 - UW,4 - Samoobrona,"5 - ""PiS""",6 - PSL,7 - PO,8 - ARS,9 - PWN,10 - LPR,11 - MnN,13 - PUG,14 - PPS,15 - NMnGŚl
PL_3008022,Bralin,3821,2011,117,0,633,116,17,269,116,298,271,5,0,165,0,4,0,0
PL_3008033,Kępno,18689,9348,478,0,4355,530,147,919,528,526,1103,25,0,719,0,18,0,0
PL_3008042,Łęka Opatowska,3756,2033,142,0,485,166,25,241,34,199,574,5,0,157,0,5,0,0
PL_3008052,Perzów,2838,1163,68,0,405,59,12,185,48,210,79,4,0,89,0,4,0,0
PL_3008062,Rychtal,2947,1584,146,0,606,49,13,212,12,215,225,7,0,94,0,5,0,0
PL_3008072,Trzcinica,3521,1842,134,0,629,65,15,291,58,255,201,10,0,181,0,3,0,0
PL_3009011,Koło,19070,9438,471,0,4581,353,179,849,645,860,958,13,5,513,0,11,0,0
PL_3009022,Babiak,6098,2900,175,0,798,48,14,348,45,1184,120,5,6,154,0,3,0,0
PL_3009032,Chodów,2902,1367,94,0,445,25,5,367,25,323,36,3,1,40,0,3,0,0
PL_3009043,Dąbie,5522,2645,200,0,779,88,21,574,88,478,185,8,3,215,0,6,0,0
PL_3009052,Grzegorzew,4223,1904,159,0,629,37,14,315,45,414,197,5,3,80,0,6,0,0
PL_3009063,Kłodawa,10688,5343,287,0,2630,145,26,754,121,764,348,8,5,246,0,9,0,0
PL_3009072,Koło,5062,2187,121,0,719,49,14,400,74,626,96,1,1,85,0,1,0,0
PL_3009082,Kościelec,4786,1960,140,0,631,41,19,394,55,443,96,9,1,128,0,3,0,0
PL_3009092,Olszówka,3786,1593,105,0,464,23,8,493,21,381,37,6,1,54,0,0,0,0
PL_3009102,Osiek Mały,4239,1803,105,0,531,66,7,401,46,460,76,2,1,104,0,4,0,0
PL_3009113,Przedecz,3519,1631,142,0,771,27,6,221,41,218,141,3,3,55,0,3,0,0
PL_3010013,Golina,8175,3544,248,0,1182,122,37,537,206,732,261,6,1,205,0,7,0,0
PL_3010022,Grodziec,3949,1537,124,0,472,63,11,459,27,236,65,3,3,71,0,3,0,0
PL_3010032,Kazimierz Biskupi,7084,2924,174,0,1241,112,37,407,171,354,226,9,1,190,0,2,0,0
PL_3010043,Kleczew,7052,3191,273,0,1425,137,33,431,96,504,168,12,1,104,0,7,0,0
PL_3010052,Kramsk,7179,2607,169,0,865,129,48,514,95,370,200,12,1,195,0,9,0,0
PL_3010062,Krzymów,4855,1805,144,0,545,107,18,433,62,227,128,9,4,123,0,5,0,0
PL_3010073,Rychwał,6177,2735,218,0,803,84,20,868,71,459,100,7,4,97,0,4,0,0
PL_3010082,Rzgów,4923,1969,164,0,519,41,13,573,45,250,126,6,4,222,0,6,0,0
PL_3010092,Skulsk,4630,1739,115,0,685,66,25,420,49,126,159,18,0,71,0,5,0,0
PL_3010103,Sompolno,7816,3275,241,0,1089,79,23,760,113,395,380,16,2,171,0,6,0,0
PL_3010112,Stare Miasto,6610,2852,202,0,967,170,54,642,103,407,169,7,2,125,0,4,0,0
PL_3010123,Ślesin,9726,3925,290,0,1562,198,49,584,175,405,434,9,2,210,0,7,0,0
PL_3010132,Wierzbinek,5829,2063,158,0,521,74,25,404,60,371,333,2,2,104,0,9,0,0
PL_3010142,Wilczyn,4717,2157,170,0,866,229,21,352,34,303,102,6,3,68,0,3,0,0
PL_3011011,Kościan,18881,9632,567,0,4919,348,341,671,548,342,1144,40,0,694,0,18,0,0
PL_3011023,Czempiń,8439,4002,329,0,1748,88,72,423,151,636,346,18,0,185,0,6,0,0
PL_3011032,Kościan,10472,5062,457,0,2335,160,72,655,157,650,289,18,0,259,0,10,0,0
PL_3011043,Krzywiń,7150,3552,278,0,1303,114,27,703,106,567,215,9,0,221,0,9,0,0
PL_3011053,Śmigiel,12923,6108,598,0,2343,166,88,1188,249,486,504,23,0,453,0,10,0,0
PL_3012011,Sulmierzyce,1957,1093,81,0,481,29,21,146,20,136,104,5,0,68,0,2,0,0
PL_3012023,Kobylin,5900,3249,343,0,1256,67,41,450,101,531,250,10,0,192,0,8,0,0
PL_3012033,Koźmin Wielkopolski,10446,5414,347,0,1800,76,58,649,65,975,1164,16,0,257,0,7,0,0
PL_3012043,Krotoszyn,30323,15628,1001,0,6940,435,488,1568,655,2123,1365,45,0,985,0,23,0,0
PL_3012052,Rozdrażew,3713,2037,143,0,472,45,31,507,34,597,113,7,0,87,0,1,0,0
PL_3012063,Zduny,5116,2407,210,0,1016,90,49,288,83,331,170,10,0,154,0,6,0,0
PL_3013012,Krzemieniewo,6107,3299,254,0,1532,62,39,734,61,310,193,7,0,101,0,6,0,0
PL_3013022,Lipno,3840,1892,165,0,742,54,38,289,38,178,179,7,0,199,0,3,0,0
PL_3013033,Osieczna,6216,2987,215,0,1325,57,48,548,87,283,213,6,0,202,0,3,0,0
PL_3013043,Rydzyna,5658,2794,221,0,1218,100,23,387,102,333,199,16,0,192,0,3,0,0
PL_3013052,Święciechowa,4947,2332,198,0,1036,71,65,278,68,231,168,8,0,202,0,7,0,0
PL_3013062,Wijewo,2345,1202,116,0,420,37,12,217,37,171,86,5,0,97,0,4,0,0
PL_3013072,Włoszakowice,5968,3273,265,0,1253,74,63,402,126,415,259,10,0,397,0,9,0,0
PL_3014012,Chrzypsko Wielkie,2401,1219,84,0,556,36,7,122,23,269,30,6,0,86,0,0,0,0
PL_3014022,Kwilcz,4470,2109,216,0,962,38,44,238,37,357,115,11,0,91,0,0,0,0
PL_3014033,Międzychód,13813,6385,322,0,3294,191,257,618,261,505,574,15,0,348,0,0,0,0
PL_3014043,Sieraków,6426,2720,232,0,1212,83,50,237,83,494,234,7,0,88,0,0,0,0
PL_3015012,Kuślin,3872,1879,194,0,757,66,41,271,43,252,91,10,0,154,0,0,0,0
PL_3015023,Lwówek,6674,3093,277,0,1183,123,200,389,102,450,215,14,0,140,0,0,0,0
PL_3015032,Miedzichowo,2784,1310,84,0,517,41,30,173,45,264,54,7,0,95,0,0,0,0
PL_3015043,Nowy Tomyśl,17783,8424,513,0,3761,657,246,774,364,732,934,27,0,416,0,0,0,0
PL_3015053,Opalenica,11561,5683,462,0,2114,370,129,538,251,936,464,16,0,403,0,0,0,0
PL_3015063,Zbąszyń,9828,5062,407,0,1968,187,94,406,206,481,922,24,0,367,0,0,0,0
PL_3016013,Oborniki,23067,11042,695,0,5532,591,248,1133,520,555,1106,49,0,613,0,0,0,0
PL_3016023,Rogoźno,12693,5947,457,0,2872,201,90,720,360,391,596,19,0,241,0,0,0,0
PL_3016032,Ryczywół,5142,2595,256,0,963,204,54,367,95,324,242,16,0,74,0,0,0,0
PL_3017011,Ostrów Wielkopolski,57999,30751,1258,0,16310,1903,684,1870,1787,1287,3674,73,0,1881,0,24,0,0
PL_3017023,Nowe Skalmierzyce,11192,5216,336,0,1972,202,58,741,197,862,372,13,0,449,0,14,0,0
PL_3017033,Odolanów,9953,5772,361,0,3114,182,51,667,207,401,360,20,0,398,0,11,0,0
PL_3017042,Ostrów Wielkopolski,12857,6434,443,0,2494,263,72,1026,271,1060,379,21,0,393,0,12,0,0
PL_3017052,Przygodzice,8176,3935,244,0,1690,184,38,523,142,452,342,21,0,289,0,10,0,0
PL_3017063,Raszków,8143,4016,216,0,1355,114,42,829,136,824,203,15,0,272,0,10,0,0
PL_3017072,Sieroszewice,7053,3478,239,0,1130,111,20,991,96,527,108,17,0,229,0,10,0,0
PL_3017082,Sośnie,4665,2208,153,0,750,43,14,193,36,872,61,6,0,77,0,3,0,0
PL_3018012,Czajków,1924,878,41,0,217,19,9,203,14,265,27,5,0,77,0,1,0,0
PL_3018022,Doruchów,3664,1831,146,0,601,29,6,389,17,486,60,5,0,91,0,1,0,0
PL_3018033,Grabów nad Prosną,5762,3069,232,0,1075,84,20,566,62,615,113,5,0,289,0,8,0,0
PL_3018042,Kobyla Góra,4283,1766,180,0,583,81,23,227,63,339,116,14,0,133,0,7,0,0
PL_3018052,Kraszewice,2745,1254,70,0,363,28,28,260,38,282,77,3,0,103,0,2,0,0
PL_3018063,Mikstat,4657,2371,191,0,750,44,24,614,62,424,60,8,0,191,0,3,0,0
PL_3018073,Ostrzeszów,17325,8195,493,0,3461,189,112,748,302,1778,574,15,0,505,0,18,0,0
PL_3019011,Piła,57589,29847,1193,0,14720,2162,785,1954,1721,1322,3882,133,0,1975,0,0,0,0
PL_3019022,Białośliwie,3436,1866,160,0,740,78,26,304,77,193,151,12,0,125,0,0,0,0
PL_3019032,Kaczory,5194,3058,282,0,1159,200,50,383,157,306,274,13,0,234,0,0,0,0
PL_3019043,Łobżenica,7353,4098,445,0,1350,105,47,715,156,620,256,23,0,381,0,0,0,0
PL_3019052,Miasteczko Krajeńskie,2298,1150,108,0,401,51,25,163,43,122,139,4,0,94,0,0,0,0
PL_3019062,Szydłowo,5088,2243,181,0,739,82,27,227,82,662,130,14,0,99,0,0,0,0
PL_3019073,Ujście,5902,2914,273,0,1418,167,39,282,97,228,279,11,0,120,0,0,0,0
PL_3019083,Wyrzysk,10287,5712,480,0,2377,173,54,723,155,1005,320,18,0,407,0,0,0,0
PL_3019093,Wysoka,4967,2503,275,0,902,74,21,415,292,213,158,9,0,144,0,0,0,0
PL_3020012,Chocz,3513,1591,146,0,735,42,16,202,59,177,141,7,0,60,0,6,0,0
PL_3020022,Czermin,3628,1818,116,0,523,48,9,293,61,467,108,4,0,184,0,5,0,0
PL_3020032,Dobrzyca,6197,2998,277,0,1021,56,39,463,68,762,161,10,0,137,0,4,0,0
PL_3020042,Gizałki,3333,1660,230,0,543,70,15,315,41,305,66,11,0,58,0,6,0,0
PL_3020052,Gołuchów,7114,3280,253,0,1092,71,148,634,100,546,185,18,0,227,0,6,0,0
PL_3020063,Pleszew,22784,10691,604,0,5324,311,190,1116,620,623,1159,39,0,683,0,22,0,0
PL_3021011,Luboń,17944,8752,327,0,3464,497,336,463,1094,167,1725,16,0,644,0,19,0,0
PL_3021021,Puszczykowo,6966,3683,118,0,1242,176,246,147,478,92,839,1,0,341,0,3,0,0
PL_3021033,Buk,8501,4233,243,0,1386,119,93,524,291,462,752,12,0,341,0,10,0,0
PL_3021042,Czerwonak,16127,7576,403,0,3052,299,342,451,939,201,1476,15,0,378,0,20,0,0
PL_3021052,Dopiewo,7595,3541,229,0,1215,111,129,291,344,397,544,10,0,259,0,12,0,0
PL_3021062,Kleszczewo,3266,1732,69,0,606,29,27,397,93,151,193,8,0,156,0,3,0,0
PL_3021072,Komorniki,8481,4002,183,0,1534,167,132,316,449,214,772,13,0,212,0,10,0,0
PL_3021083,Kostrzyn,11088,4856,324,0,2132,153,100,513,441,409,547,4,0,212,0,21,0,0
PL_3021093,Kórnik,11075,5499,350,0,2002,220,125,587,439,385,849,22,0,511,0,9,0,0
PL_3021103,Mosina,17692,8666,452,0,3650,237,225,721,891,435,1363,20,0,657,0,15,0,0
PL_3021113,Murowana Goślina,10602,5133,297,0,2494,480,205,340,311,176,597,16,0,201,0,16,0,0
PL_3021123,Pobiedziska,10936,5137,271,0,2296,170,122,446,457,328,683,11,0,341,0,12,0,0
PL_3021132,Rokietnica,5538,2354,123,0,946,52,51,239,227,131,367,4,0,208,0,6,0,0
PL_3021143,Stęszew,9937,4727,359,0,1579,114,73,333,277,1305,406,16,0,256,0,9,0,0
PL_3021152,Suchy Las,7284,3963,213,0,1539,100,165,262,373,125,823,4,0,347,0,12,0,0
PL_3021163,Swarzędz,26963,13212,537,0,5249,546,729,915,1355,474,2427,29,0,930,0,21,0,0
PL_3021172,Tarnowo Podgórne,11757,5928,254,0,1748,154,191,400,567,233,1971,9,0,394,0,7,0,0
PL_3022013,Bojanowo,6601,3109,297,0,1461,84,27,320,72,475,187,10,0,172,0,4,0,0
PL_3022023,Jutrosin,5063,2738,276,0,945,54,34,451,42,625,122,8,0,171,0,10,0,0
PL_3022033,Miejska Górka,6984,3387,324,0,1271,83,38,557,59,597,245,14,0,193,0,6,0,0
PL_3022042,Pakosław,3278,1793,182,0,651,24,28,289,36,334,100,11,0,134,0,4,0,0
PL_3022053,Rawicz,23033,10858,683,0,5766,368,210,861,383,770,1047,39,0,715,0,16,0,0
PL_3023011,Słupca,10217,5757,333,0,2827,158,125,419,215,625,731,7,0,314,0,3,0,0
PL_3023022,Lądek,4396,2103,142,0,721,61,14,361,59,507,130,3,3,97,0,5,0,0
PL_3023032,Orchowo,2931,1364,76,0,565,46,9,292,22,210,63,2,0,76,0,3,0,0
PL_3023042,Ostrowite,3802,1644,111,0,676,41,16,239,25,367,84,7,1,69,0,8,0,0
PL_3023052,Powidz,1658,854,52,0,331,31,7,97,30,127,81,1,0,96,0,1,0,0
PL_3023062,Słupca,6634,2646,176,0,930,57,17,599,56,529,144,11,3,117,0,7,0,0
PL_3023072,Strzałkowo,6995,3549,315,0,1438,79,45,564,90,559,219,10,8,216,0,6,0,0
PL_3023083,Zagórów,6798,2816,212,0,1221,90,21,471,56,473,115,6,2,146,0,3,0,0
PL_3024011,Obrzycko,1709,720,68,0,346,25,10,77,27,26,81,0,0,60,0,0,0,0
PL_3024022,Duszniki,5995,2873,265,0,1041,177,27,454,84,532,119,6,0,168,0,0,0,0
PL_3024032,Kaźmierz,4878,2171,190,0,949,71,49,194,63,299,177,12,0,167,0,0,0,0
PL_3024042,Obrzycko,3094,1100,66,0,502,20,11,189,38,110,98,5,0,61,0,0,0,0
PL_3024053,Ostroróg,3555,1525,131,0,662,37,15,191,58,106,192,8,0,125,0,0,0,0
PL_3024063,Pniewy,8673,4254,376,0,1736,98,197,396,192,368,389,9,0,493,0,0,0,0
PL_3024073,Szamotuły,21716,10415,698,0,4672,361,213,822,573,799,1299,43,0,935,0,0,0,0
PL_3024083,Wronki,15558,7309,529,0,4445,188,94,470,282,357,705,22,0,217,0,0,0,0
PL_3025012,Dominowo,2076,1066,116,0,328,25,4,132,22,372,26,1,1,35,0,4,0,0
PL_3025022,Krzykosy,4656,2361,134,0,976,77,30,537,82,293,114,11,1,101,0,5,0,0
PL_3025032,Nowe Miasto nad Wartą,6527,2966,208,0,1334,95,40,554,96,239,202,16,7,167,0,8,0,0
PL_3025043,Środa Wielkopolska,22609,11652,702,0,5790,421,167,1450,680,694,1119,24,7,582,0,16,0,0
PL_3025052,Zaniemyśl,4428,2167,146,0,854,118,48,307,96,270,192,9,5,114,0,8,0,0
PL_3026012,Brodnica,3379,1590,103,0,866,32,36,140,48,189,91,1,4,77,0,3,0,0
PL_3026023,Dolsk,4150,1807,175,0,707,39,33,290,53,288,107,5,3,104,0,3,0,0
PL_3026033,Książ Wielkopolski,6029,2694,240,0,1159,43,40,401,54,442,130,9,6,166,0,4,0,0
PL_3026043,Śrem,29720,15034,779,0,7902,503,666,1086,714,968,1378,35,15,967,0,21,0,0
PL_3027011,Turek,23603,12031,572,0,6509,682,257,953,668,435,1337,72,12,520,0,14,0,0
PL_3027022,Brudzew,4596,1812,104,0,643,77,9,406,61,236,175,10,1,83,0,7,0,0
PL_3027042,Kawęczyn,4006,1807,116,0,588,38,19,494,28,295,184,7,1,31,0,6,0,0
PL_3027052,Malanów,4678,1753,131,0,692,42,23,462,42,175,125,14,1,39,0,7,0,0
PL_3027062,Przykona,3019,1085,84,0,372,36,3,294,27,121,85,8,0,52,0,3,0,0
PL_3027073,Tuliszków,7640,2988,214,0,1197,138,38,625,116,263,205,14,6,168,0,4,0,0
PL_3027082,Turek,5112,1891,141,0,625,78,20,432,64,264,141,19,2,105,0,0,0,0
PL_3027092,Władysławów,5525,2548,169,0,933,162,24,542,94,222,171,15,6,201,0,9,0,0
PL_3028011,Wągrowiec,18529,9476,515,0,4887,325,146,590,453,310,1807,22,0,421,0,0,0,0
PL_3028022,Damasławek,4201,2330,186,0,905,62,24,339,67,463,145,9,0,130,0,0,0,0
PL_3028033,Gołańcz,6175,3540,337,0,1391,62,19,461,53,940,157,10,0,110,0,0,0,0
PL_3028042,Mieścisko,4221,2072,156,0,842,52,27,480,63,162,171,10,0,109,0,0,0,0
PL_3028053,Skoki,5982,2742,201,0,1266,98,59,367,164,222,244,8,0,113,0,0,0,0
PL_3028062,Wapno,2375,1334,95,0,760,25,9,188,17,150,43,5,0,42,0,0,0,0
PL_3028072,Wągrowiec,7935,3685,233,0,1334,69,53,742,72,719,270,24,0,169,0,0,0,0
PL_3029012,Przemęt,9617,4777,375,0,1712,204,88,867,118,832,258,17,0,306,0,0,0,0
PL_3029022,Siedlec,8551,4537,411,0,2856,97,50,283,72,432,130,17,0,189,0,0,0,0
PL_3029033,Wolsztyn,21605,12001,798,0,6183,455,646,715,573,878,899,37,0,817,0,0,0,0
PL_3030012,Kołaczkowo,4448,2307,177,0,804,31,4,344,57,671,97,4,3,112,0,3,0,0
PL_3030023,Miłosław,7823,3911,341,0,1998,105,52,394,131,352,325,14,6,184,0,9,0,0
PL_3030032,Nekla,4778,2381,221,0,1000,68,73,288,260,153,182,10,5,114,0,7,0,0
PL_3030043,Pyzdry,5475,2279,156,0,854,76,32,359,77,375,149,10,5,179,0,7,0,0
PL_3030053,Września,32995,16561,893,0,7777,831,292,1549,931,1103,2034,42,11,1084,0,14,0,0
PL_3031011,Złotów,14411,6873,351,0,2921,258,387,800,280,252,871,29,0,724,0,0,0,0
PL_3031023,Jastrowie,8708,3771,289,0,1561,265,99,538,180,124,378,22,0,315,0,0,0,0
PL_3031033,Krajenka,5195,2498,229,0,986,73,62,357,103,272,187,11,0,218,0,0,0,0
PL_3031042,Lipka,4337,1926,125,0,717,64,74,303,52,271,165,12,0,143,0,0,0,0
PL_3031053,Okonek,6948,2861,215,0,1405,115,45,524,100,144,186,20,0,107,0,0,0,0
PL_3031062,Tarnówka,2273,1025,81,0,436,26,28,228,28,63,45,6,0,84,0,0,0,0
PL_3031072,Zakrzewo,3293,1705,149,0,464,73,36,383,33,182,155,13,0,217,0,0,0,0
PL_3031082,Złotów,6410,2685,266,0,869,89,84,669,38,318,133,9,0,210,0,0,0,0
PL_3061011,M. Kalisz,84535,43305,1491,0,22727,1542,1130,2785,2414,1742,5546,194,0,3688,0,46,0,0
PL_3062011,M. Konin,64138,32540,1199,0,16538,2128,1041,2500,2427,1675,3363,52,23,1565,0,29,0,0
PL_3063011,M. Leszno,48919,24798,941,0,13162,648,890,1328,1166,1038,3272,64,0,2259,0,30,0,0
PL_3064011,M. Poznań,444592,239261,6237,0,98772,10060,12665,8981,32136,3899,48864,406,0,16801,0,440,0,0
PL_3201011,Białogard,18714,8130,411,0,3773,237,126,1410,210,210,1043,95,0,591,0,0,24,0
PL_3201022,Białogard,5794,1805,125,0,762,26,14,604,23,60,87,13,0,85,0,0,6,0
PL_3201033,Karlino,6878,2541,209,0,726,40,23,615,58,60,679,8,0,120,0,0,3,0
PL_3201042,Tychowo,5385,2016,165,0,990,38,32,519,19,67,98,9,0,75,0,0,4,0
PL_3202012,Bierzwnik,3823,1607,146,0,816,50,17,322,36,106,84,3,0,24,0,0,3,0
PL_3202023,Choszczno,17666,7271,397,0,3414,190,254,1256,231,686,629,22,0,185,0,0,7,0
PL_3202033,Drawno,4165,1556,94,0,632,65,21,186,39,287,178,3,0,44,0,0,7,0
PL_3202042,Krzęcin,2950,1013,81,0,492,13,11,214,3,148,41,2,0,5,0,0,3,0
PL_3202053,Pełczyce,6062,2471,164,0,745,61,25,642,23,613,145,9,0,41,0,0,3,0
PL_3202063,Recz,4287,1368,122,0,581,56,25,343,31,68,112,6,0,21,0,0,3,0
PL_3203013,Czaplinek,9253,3574,238,0,1576,224,34,831,85,92,306,12,0,166,0,0,10,0
PL_3203023,Drawsko Pomorskie,13003,5561,321,0,2666,149,111,1214,194,138,423,10,0,320,0,0,15,0
PL_3203033,Kalisz Pomorski,5610,2191,166,0,864,49,170,403,56,61,380,5,0,28,0,0,9,0
PL_3203042,Ostrowice,1986,768,53,0,266,12,9,243,47,30,58,2,0,48,0,0,0,0
PL_3203052,Wierzchowo,3965,1566,133,0,752,52,29,361,31,69,93,9,0,31,0,0,6,0
PL_3203063,Złocieniec,12398,5461,287,0,2388,233,68,1228,186,275,521,23,0,242,0,0,10,0
PL_3204023,Goleniów,24655,10346,392,0,5433,280,262,1159,673,379,1298,31,0,439,0,0,0,0
PL_3204033,Maszewo,5957,2119,123,0,1048,35,29,402,73,149,159,4,0,97,0,0,0,0
PL_3204043,Nowogard,19227,7906,312,0,4404,304,119,821,451,706,521,31,0,237,0,0,0,0
PL_3204052,Osina,2127,783,68,0,383,14,8,131,33,69,51,0,0,26,0,0,0,0
PL_3204062,Przybiernów,3906,1390,57,0,671,45,19,169,65,82,193,4,0,85,0,0,0,0
PL_3204072,Stepnica,3533,1124,53,0,533,17,173,106,36,46,99,5,0,56,0,0,0,0
PL_3205012,Brojce,2841,847,37,0,450,18,8,177,18,69,39,3,0,28,0,0,0,0
PL_3205023,Gryfice,18744,8110,331,0,4518,231,184,839,454,451,599,64,0,439,0,0,0,0
PL_3205032,Karnice,3125,1124,90,0,581,24,9,221,41,64,76,4,0,14,0,0,0,0
PL_3205043,Płoty,6992,2730,104,0,1093,74,42,339,97,687,160,22,0,112,0,0,0,0
PL_3218032,Radowo Małe,2948,1072,46,0,611,13,2,192,18,91,63,4,0,32,0,0,0,0
PL_3218043,Resko,6403,2285,148,0,1292,36,38,303,55,94,215,15,0,89,0,0,0,0
PL_3205072,Rewal,2600,1310,47,0,609,46,84,111,80,67,211,5,0,50,0,0,0,0
PL_3205083,Trzebiatów,12912,4775,199,0,2649,118,91,529,349,199,414,13,0,214,0,0,0,0
PL_3206012,Banie,4915,1616,90,0,752,54,16,234,57,262,96,1,0,54,0,0,0,0
PL_3206023,Cedynia,3367,1003,55,0,553,39,33,137,35,46,58,6,0,41,0,0,0,0
PL_3206033,Chojna,10401,4029,144,0,1992,122,88,497,118,223,397,13,0,435,0,0,0,0
PL_3206043,Gryfino,23907,10534,367,0,6027,411,224,1091,609,291,1059,42,0,413,0,0,0,0
PL_3206053,Mieszkowice,5604,2255,172,0,836,84,35,380,99,126,174,6,0,343,0,0,0,0
PL_3206063,Moryń,3345,1203,67,0,543,47,34,197,45,59,76,5,0,130,0,0,0,0
PL_3206072,Stare Czarnowo,2898,1095,62,0,544,46,23,198,50,81,75,1,0,15,0,0,0,0
PL_3206083,Trzcińsko-Zdrój,4404,1513,63,0,686,47,33,268,39,100,154,6,0,117,0,0,0,0
PL_3206092,Widuchowa,4133,1403,55,0,796,50,16,230,26,106,62,5,0,57,0,0,0,0
PL_3207012,Dziwnów,3610,1726,49,0,1052,67,27,123,85,36,221,6,0,60,0,0,0,0
PL_3207023,Golczewo,4526,1904,89,0,1050,62,41,236,75,161,123,6,0,61,0,0,0,0
PL_3207033,Kamień Pomorski,11725,5042,197,0,2786,171,105,620,262,161,547,16,0,177,0,0,0,0
PL_3207043,Międzyzdroje,5547,2346,85,0,1166,91,76,181,160,42,393,7,0,145,0,0,0,0
PL_3207052,Świerzno,3040,1059,64,0,578,79,11,138,27,78,59,8,0,17,0,0,0,0
PL_3207063,Wolin,9566,3675,156,0,1786,198,115,387,103,176,604,13,0,137,0,0,0,0
PL_3208011,Kołobrzeg,37591,17872,691,0,8841,522,632,2337,996,321,2546,30,0,913,0,0,43,0
PL_3208022,Dygowo,3924,1437,119,0,613,33,17,410,22,71,98,8,0,41,0,0,5,0
PL_3208032,Gościno,3723,1344,112,0,546,10,31,402,18,44,133,2,0,45,0,0,1,0
PL_3208042,Kołobrzeg,6049,2289,125,0,957,53,87,521,79,110,253,12,0,84,0,0,8,0
PL_3208052,Rymań,3078,1261,84,0,450,19,16,513,20,68,64,3,0,22,0,0,2,0
PL_3208062,Siemyśl,2475,979,91,0,348,19,13,328,30,64,52,5,0,27,0,0,2,0
PL_3208072,Ustronie Morskie,2668,1260,84,0,562,30,26,215,119,42,111,6,0,62,0,0,3,0
PL_3209012,Będzino,6451,2682,217,0,1006,63,44,888,70,126,154,3,0,103,0,0,8,0
PL_3209022,Biesiekierz,3288,1296,79,0,494,31,22,456,23,64,98,2,0,25,0,0,2,0
PL_3209033,Bobolice,7796,3090,272,0,1474,85,72,650,174,91,153,6,0,103,0,0,10,0
PL_3209042,Manowo,4550,1892,116,0,958,37,44,372,50,95,122,5,0,86,0,0,7,0
PL_3209052,Mielno,3939,1803,120,0,755,63,67,333,65,84,185,1,0,114,0,0,16,0
PL_3209063,Polanów,6744,2524,244,0,1127,67,45,544,44,276,114,5,0,52,0,0,6,0
PL_3209073,Sianów,9549,3766,240,0,1344,103,106,1241,121,124,279,11,0,180,0,0,17,0
PL_3209082,Świeszyno,3690,1457,123,0,604,41,32,410,63,59,82,3,0,39,0,0,1,0
PL_3210013,Barlinek,15021,5983,299,0,2747,208,539,870,249,188,638,20,0,225,0,0,0,0
PL_3210022,Boleszkowice,2303,810,78,0,401,35,15,140,9,54,42,3,0,33,0,0,0,0
PL_3210033,Dębno,15968,6556,282,0,2975,543,235,784,270,325,555,19,0,568,0,0,0,0
PL_3210043,Myślibórz,16601,6692,320,0,3603,270,506,863,200,272,366,15,0,277,0,0,0,0
PL_3210052,Nowogródek Pomorski,2429,788,62,0,405,19,29,141,18,49,45,2,0,18,0,0,0,0
PL_3211012,Dobra (Szczecińska),6007,2452,85,0,1108,91,173,165,179,125,413,4,0,109,0,0,0,0
PL_3211022,Kołbaskowo,5163,1772,119,0,842,51,82,186,132,70,239,5,0,46,0,0,0,0
PL_3211033,Nowe Warpno,1225,466,29,0,235,23,12,45,12,13,84,2,0,11,0,0,0,0
PL_3211043,Police,30544,12960,462,0,6506,657,729,1098,1017,249,1643,42,0,557,0,0,0,0
PL_3212012,Bielice,2155,742,64,0,229,13,7,144,18,211,24,2,0,30,0,0,0,0
PL_3212022,Kozielice,1984,734,47,0,296,26,14,143,21,111,40,2,0,34,0,0,0,0
PL_3212033,Lipiany,4831,1893,74,0,849,72,43,295,133,79,203,4,0,141,0,0,0,0
PL_3212042,Przelewice,4204,1598,111,0,738,28,129,339,24,124,73,3,0,29,0,0,0,0
PL_3212053,Pyrzyce,15510,6632,297,0,3253,265,211,1199,267,427,529,15,0,169,0,0,0,0
PL_3212062,Warnice,2573,865,58,0,318,42,2,240,18,118,32,4,0,33,0,0,0,0
PL_3213011,Darłowo,11916,5725,332,0,2231,141,134,1895,138,191,490,2,0,162,0,0,9,0
PL_3213021,Sławno,10598,5060,305,0,2309,100,150,1360,187,77,364,13,0,183,0,0,12,0
PL_3213032,Darłowo,5531,2712,187,0,711,49,25,1379,38,156,100,8,0,54,0,0,5,0
PL_3213042,Malechowo,4838,2106,149,0,767,33,14,972,19,65,45,2,0,35,0,0,5,0
PL_3213052,Postomino,5106,2280,138,0,810,37,14,940,42,178,57,5,0,54,0,0,5,0
PL_3213062,Sławno,6158,2383,184,0,845,30,39,1001,49,86,90,10,0,48,0,0,1,0
PL_3214011,Stargard Szczeciński,55904,25220,806,0,13840,1184,776,2143,1621,563,2970,77,0,1240,0,0,0,0
PL_3214023,Chociwel,4593,1823,122,0,883,70,32,329,57,77,139,10,0,104,0,0,0,0
PL_3214033,Dobrzany,3893,1268,57,0,628,53,32,225,44,62,112,5,0,50,0,0,0,0
PL_3214042,Dolice,5922,2015,118,0,999,64,44,372,52,141,137,15,0,73,0,0,0,0
PL_3214053,Ińsko,2806,997,74,0,519,10,15,105,28,62,145,4,0,35,0,0,0,0
PL_3214062,Kobylanka,2344,828,43,0,370,33,34,151,36,54,64,4,0,39,0,0,0,0
PL_3218023,Łobez,11360,5068,205,0,2806,125,121,562,234,279,506,17,0,213,0,0,0,0
PL_3214082,Marianowo,2294,865,104,0,411,44,15,135,20,43,48,6,0,39,0,0,0,0
