gisco_id,name,registered,turnout,invalid,blank,N-VA,open vld,CD&V,SP.A,VLAAMS BELANG,GROEN,SD&P,PVDA+,Piratenpartij,R.O.S.S.E.M.,B.U.B.-Belg.Unie,PVGW,OpenVld,ROSSEM,PP,FDF,PS,MR,CDH,PTB-GO !,Parti Populaire,ECOLO,DEBOUT LES BELGES,Faire place Nette,LA DROITE,WALLONIE D'ABORD,PIRATE,Lutte Ouvrière,RassemblementWalon,P+,NATION,R.W.F.,FW,NWA,MG,MGJOD,B.U.B.,Lijst Dedecker,VLC,PP PARTIPENSIONNES,ISLAM,CIM,PTB-GO!,Vox Populi Belgica,B.U.B.- Belg.Unie,NVA,PTB*PVDA-GO !,DEBOUT LES BELGES!,GAUCHES COMMUNES,Égalitaires !,Parti Libertarien,Agora Erasmus,LaLutte-DeStrijd,F.D.F,MOVE
BE_41048,Ninove,0,26874,1360,0,7396,5657,2954,3450,3923,1454,41,301,103,35,30,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25072,Nivelles / Nijvel,0,18959,1173,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,4477,6479,1858,559,834,1778,356,0,175,0,0,0,0,0,78,106,0,39,19,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,29
BE_92097,Ohey,0,3403,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,807,974,453,0,155,342,65,0,50,0,0,0,0,0,13,11,2,7,2,0,0,0,0,0,0,0,157,17,5,0,0,0,0,0,0,0,0,0,0
BE_13029,Olen,0,8882,538,0,3158,0,1954,851,521,615,0,249,91,50,7,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63057,Olne,0,2728,137,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,76,485,912,429,118,154,271,25,0,27,30,17,0,0,0,3,8,1,0,3,0,0,0,4,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91103,Onhaye,0,2204,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,453,622,484,0,50,148,44,0,34,0,0,0,0,0,7,27,1,1,1,0,0,0,0,0,0,0,85,10,3,0,0,0,0,0,0,0,0,0,0
BE_35013,Oostende / Ostende,0,48209,2321,0,12304,0,4700,11673,2660,4927,0,967,0,244,123,0,5877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44052,Oosterzele,0,9996,528,0,2711,2173,2006,906,363,1011,2,202,52,30,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31022,Oostkamp,0,16801,832,0,4788,0,3735,2720,683,1431,0,235,0,49,23,0,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_37010,Oostrozebeke,0,5589,363,0,1736,0,1533,585,321,237,0,68,0,20,5,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71047,Opglabbeek,0,7167,451,0,2550,0,1800,643,481,349,0,196,54,25,5,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23060,Opwijk,0,9866,284,0,3169,0,1431,646,334,627,0,92,0,0,12,0,3225,12,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64056,Oreye / Oerle,0,2535,179,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,60,911,707,205,123,86,117,25,0,30,24,9,0,0,0,4,3,0,0,1,0,0,0,22,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25120,Orp-Jauche,0,5743,320,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1613,1947,544,158,212,500,85,0,59,0,0,0,0,0,24,31,0,17,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,11
BE_25121,Ottignies-Louvain-la-Neuve,0,19716,808,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,3503,6357,2898,706,564,3450,243,0,147,0,0,0,0,0,47,83,0,20,18,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,29
BE_24086,Oud-Heverlee,0,7812,201,0,2338,0,1658,793,203,935,0,133,0,0,13,0,1511,10,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13031,Oud-Turnhout,0,8611,316,0,3346,0,1902,777,592,744,0,171,54,15,8,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45035,Oudenaarde / Audenarde,0,20870,972,0,5705,4920,4187,2122,710,1797,7,281,101,36,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_35014,Oudenburg,0,7336,395,0,1720,0,1478,1224,285,460,0,98,0,26,11,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61048,Ouffet,0,1939,124,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,26,343,846,241,98,58,119,12,0,24,14,9,0,0,0,3,6,0,0,2,0,0,0,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62079,Oupeye,0,15812,885,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,286,4946,3254,1920,1540,965,872,221,0,205,160,107,0,0,0,193,30,11,0,13,0,0,0,35,71,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23062,Overijse,0,13937,506,0,3288,0,1798,831,386,1112,0,123,0,0,100,0,4578,10,48,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72029,Overpelt,0,9784,561,0,3010,0,2574,1208,533,850,0,199,44,17,18,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_57064,Péruwelz,0,10706,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3986,2542,815,259,240,617,188,196,102,61,84,41,29,23,62,28,14,17,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84050,Paliseul,0,4269,378,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,41,841,1206,1213,0,122,247,83,0,41,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
BE_57062,Pecq,0,3494,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1244,805,423,73,56,249,38,53,30,22,39,13,1,0,16,3,4,9,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72030,Peer,0,11677,671,0,3852,0,3269,1211,654,614,0,207,73,48,11,0,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23064,Pepingen,0,3114,103,0,874,0,684,156,91,187,0,38,0,0,8,0,950,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63058,Pepinster,0,6345,523,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,156,1455,1553,733,363,616,524,97,0,83,56,32,0,0,0,13,24,5,0,12,0,0,0,21,54,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25084,Perwijs (Nijvel) / Perwez (Nivelles),0,5703,316,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1208,1876,1001,153,240,526,66,0,47,0,0,0,0,0,13,17,0,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,13
BE_93056,Philippeville,0,6275,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1691,1507,1039,0,283,370,153,0,97,0,0,0,0,0,59,46,20,18,7,0,0,0,0,0,0,0,281,38,10,0,0,0,0,0,0,0,0,0,0
BE_37011,Pittem,0,4961,283,0,1323,0,1501,532,252,227,0,62,0,13,3,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63088,Plombières,0,5647,597,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,85,1227,1340,1115,165,277,475,64,0,110,41,26,0,0,0,20,1,5,0,4,0,0,0,49,17,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52055,Pont-à-Celles,0,11467,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,3595,2742,993,495,854,824,236,117,65,86,85,53,20,30,23,52,97,11,10,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33021,Poperinge,0,14328,852,0,2918,0,3128,2221,614,855,0,148,0,42,20,0,3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92101,Profondeville,0,8074,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1629,2448,1211,0,329,1046,144,0,117,0,0,0,0,0,18,57,8,17,4,0,0,0,0,0,0,0,306,48,19,0,0,0,0,0,0,0,0,0,0
BE_12029,Putte,0,12612,661,0,4655,0,2333,925,801,742,0,274,104,33,8,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12030,Puurs,0,12413,403,0,4385,0,3442,927,712,909,0,281,69,17,12,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53084,Quévy,0,5480,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2146,1008,706,187,274,266,124,81,48,21,47,21,7,16,10,18,9,11,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53065,Quaregnon,0,10664,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,5153,1026,529,543,378,361,610,341,81,79,43,70,13,102,54,21,22,30,17,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53068,Quiévrain,0,4106,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1618,984,258,103,91,145,151,85,27,27,22,18,5,12,24,10,6,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63061,Raeren,0,3784,623,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,404,993,878,31,29,536,24,0,81,19,56,0,0,0,16,4,4,0,3,0,0,0,10,6,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25122,Ramillies,0,4119,195,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,984,1471,434,83,202,423,41,0,38,0,0,0,0,0,18,14,0,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,23
BE_11035,Ranst,0,13591,414,0,6261,0,2143,773,861,1192,0,305,127,26,12,0,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13035,Ravels,0,7611,416,0,2736,0,2378,408,487,416,0,92,50,15,8,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25123,Rebecq,0,6671,388,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1581,2055,723,224,338,691,118,0,69,0,0,0,0,0,32,38,0,10,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,12
BE_64063,Remicourt,0,4403,257,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,88,1468,936,479,299,268,319,61,0,91,49,25,0,0,0,10,5,1,0,3,0,0,0,6,22,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45041,Ronse / Renaix,0,16416,1568,0,3407,2554,3076,3508,815,955,11,315,72,43,80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83044,Rendeux,0,1750,134,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,31,387,402,470,0,77,101,30,0,27,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
BE_13036,Retie,0,7559,373,0,2863,0,2121,491,394,453,0,104,52,19,6,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23101,Sint-Genesius-Rode / Rhode-Saint-Genèse,0,10301,1058,0,815,127,123,61,42,243,0,35,0,0,14,0,907,3,27,319,605,2998,397,0,66,359,0,0,15,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,7,0,0,0,0,363,62,42,5,1,3,2,1,0,0
BE_73066,Riemst,0,10298,670,0,3031,0,3153,932,486,472,0,110,56,14,12,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13037,Rijkevorsel,0,7977,433,0,3415,0,1467,528,459,460,0,128,45,23,9,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25091,Rixensart,0,14723,525,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,2592,5910,1610,318,439,1905,145,0,108,0,0,0,0,0,31,74,0,20,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,16
BE_91114,Rochefort,0,8160,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2182,2778,857,0,250,742,123,0,71,0,0,0,0,0,21,37,17,10,12,0,0,0,0,0,0,0,246,25,25,0,0,0,0,0,0,0,0,0,0
BE_36015,Roeselare / Roulers,0,41848,2247,0,13131,0,8498,6336,2230,3213,0,658,0,179,62,0,4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23097,Roosdaal,0,8048,308,0,2793,0,1861,528,409,439,0,80,0,0,13,0,1580,5,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24094,Rotselaar,0,11608,451,0,3434,0,2278,1342,387,1215,0,263,0,0,17,0,2154,39,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_85047,Rouvroy,0,1341,128,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,259,204,473,0,62,120,31,0,13,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
BE_37012,Ruiselede,0,3847,218,0,1018,0,1121,340,191,246,0,55,0,10,7,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_57072,Rumes,0,3558,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1345,500,798,83,60,156,55,32,19,11,43,13,4,2,23,1,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11037,Rumst,0,10662,308,0,4081,0,1919,1587,704,789,0,270,97,25,18,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64065,Saint-Georges-sur-Meuse,0,3993,270,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,70,1271,918,448,273,253,295,49,0,47,26,14,0,0,0,13,10,0,0,2,0,0,0,4,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53070,Saint-Ghislain,0,14278,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,6085,2311,1250,682,440,677,592,227,88,75,94,54,20,42,44,28,21,16,14,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21013,Saint-Gilles / Sint-Gillis,0,16620,1042,0,0,296,131,317,111,0,0,0,0,0,0,0,0,0,0,780,5109,2127,1094,0,167,2726,0,0,50,0,0,0,0,0,39,0,0,0,22,0,0,0,0,0,363,0,0,0,0,265,1240,478,175,35,33,13,7,0,0
BE_84059,Saint-Hubert,0,3917,324,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,55,1180,719,1073,0,154,218,48,0,47,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
BE_21014,Saint-Josse-ten-Noode / Sint-Joost-ten-Node,0,9491,562,0,0,137,101,197,85,0,0,0,0,0,0,0,0,0,0,331,4230,679,1060,0,65,853,0,0,19,0,0,0,0,0,14,0,0,0,15,0,0,0,0,0,283,0,0,0,0,170,388,207,21,50,14,7,3,0,0
BE_85034,Saint-Léger (Virton),0,2240,98,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,66,491,422,689,0,157,190,35,0,20,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
BE_62093,Saint-Nicolas (Luik) / Saint-Nicolas (Liège),0,12336,800,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,217,5201,1666,811,1449,518,588,242,0,178,153,58,0,0,0,43,20,31,0,14,0,0,0,31,46,233,25,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_82038,Sainte-Ode,0,1668,125,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,31,272,498,548,0,41,84,18,0,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
BE_92137,Sambreville,0,12314,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,3585,3806,1035,0,495,752,326,0,167,0,0,0,0,0,60,70,44,20,20,0,0,0,0,0,0,0,595,45,27,0,0,0,0,0,0,0,0,0,0
BE_63067,Sankt Vith / Saint-Vith,0,6229,1315,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,30,572,1636,1510,68,37,733,64,0,90,16,81,0,0,0,13,1,11,0,12,0,0,0,3,14,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21015,Schaerbeek / Schaarbeek,0,51956,3325,0,0,1028,640,911,426,0,0,0,0,0,0,0,0,0,0,4800,15337,7331,4918,0,689,5637,0,0,147,0,0,0,0,0,160,0,0,0,80,0,0,0,0,0,1337,0,0,0,0,890,2579,1227,176,167,83,46,22,0,0
BE_11038,Schelle,0,5770,231,0,2366,0,974,588,424,482,0,181,51,4,3,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24134,Scherpenheuvel-Zichem / Montaigu-Zichem,0,16894,1041,0,4642,0,2619,2038,1223,853,0,321,0,0,24,0,3992,98,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11039,Schilde,0,13386,271,0,7071,0,1726,570,699,840,0,242,97,24,4,0,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11040,Schoten,0,23433,717,0,10985,0,2634,2069,1996,1976,0,812,290,55,16,0,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52063,Seneffe,0,7199,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2527,2040,555,265,248,446,136,77,38,34,53,18,8,6,33,24,18,16,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62096,Seraing,0,35916,2358,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,692,13849,4496,2173,5852,1521,2022,702,0,623,514,170,0,0,0,160,66,70,0,71,0,0,0,64,181,269,16,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_55039,Silly / Opzullik,0,5639,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1430,1950,881,97,192,377,78,54,32,15,43,15,6,4,12,13,2,6,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12034,Sint-Amands,0,5793,185,0,2008,0,1405,606,310,478,0,131,50,18,2,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_46020,Sint-Gillis-Waas,0,13609,595,0,4974,1479,2875,1125,984,1120,13,285,96,36,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12035,Sint-Katelijne-Waver,0,14458,490,0,5790,0,2936,995,998,1028,0,288,150,34,15,0,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43014,Sint-Laureins,0,4963,302,0,1205,1143,1201,386,213,345,3,111,34,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41063,Sint-Lievens-Houtem,0,7336,415,0,2314,1821,1156,718,360,373,11,88,47,23,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44064,Sint-Martens-Latem,0,6240,148,0,2306,1934,804,358,136,441,0,54,47,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_46021,Sint-Niklaas (Sint-Niklaas) / Saint-Nicolas (Saint-Nicolas),0,49621,2154,0,16651,5104,8440,6557,3835,4689,29,1431,514,117,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23077,Sint-Pieters-Leeuw,0,19777,1274,0,4679,0,2383,2193,864,1312,0,260,0,0,206,0,4849,39,233,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71053,Sint-Truiden / Saint-Trond,0,29108,1853,0,8145,0,5710,5658,1356,1365,0,369,175,60,44,0,4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56088,Sivry-Rance,0,3389,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,861,771,602,103,260,190,45,57,33,21,13,5,9,12,9,9,9,18,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_55040,Soignies / Zinnik,0,16940,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,6329,3734,2129,665,532,1147,286,156,103,95,126,52,18,12,83,49,13,17,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92114,Sombreffe,0,5377,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1345,1321,1019,0,228,473,108,0,44,0,0,0,0,0,17,25,37,8,7,0,0,0,0,0,0,0,187,26,15,0,0,0,0,0,0,0,0,0,0
BE_91120,Somme-Leuze,0,3599,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,639,1469,372,0,123,293,52,0,39,0,0,0,0,0,12,29,8,5,9,0,0,0,0,0,0,0,128,17,12,0,0,0,0,0,0,0,0,0,0
BE_62099,Soumagne,0,10796,624,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,197,3255,2483,1465,728,613,677,190,0,175,126,51,0,0,0,35,25,11,0,10,0,0,0,28,50,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63072,Spa,0,6547,539,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,188,1433,2043,689,289,502,516,87,0,73,52,34,0,0,0,6,20,0,0,4,0,0,0,15,30,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62100,Sprimont,0,9477,443,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,262,1970,3440,1245,455,355,835,116,0,95,72,54,0,0,0,18,24,7,0,7,0,0,0,19,34,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11044,Stabroek,0,12793,530,0,5499,0,1481,1423,1351,657,0,426,171,41,16,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_36019,Staden,0,8070,598,0,2042,0,2030,956,336,361,0,77,0,33,9,0,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
